"ID","Description","n_studies","n_cell_types","n_percentages","weighted_meta_pvalue","weighted_meta_padj","weighted_mean_NES","weighted_mean_pvalue","weighted_mean_padj","weighted_enhanced_score","effect_consistency","min_NES","max_NES","nes_range","individual_NES","individual_pvalue","individual_padj","individual_percentages","individual_cell_types","individual_weights","database","meta_group","weighted_analysis","analysis_version","weighted_meta_padj_corrected","log2_fold_enrichment","mean_nes","meta_fdr","meta_pvalue","meta_score","n_methods","cell_type","effect","regulation_pattern_set_membership","confidence_tier"
"GO:0007610","behavior",2,1,2,0.00915710629589239,0.0327517515837673,2.36121085512981,0.00102591229520693,0.00439810090699192,2.36121085512981,0.89472448547594,2.20366691266019,2.55814078321683,0.354473870556637,"2.204;2.558","1.7e-03;1.4e-04","7.2e-03;9.6e-04","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0135785522279777,2.36121085512981,2.36121085512981,0.0327517515837673,0.00915710629589239,2.36121085512981,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0042383","sarcolemma",1,1,1,0.000261423425950427,0.000887938188141968,2.36065874392335,0.000261423425950427,0.000887938188141968,2.36065874392335,1,2.36065874392335,2.36065874392335,0,"2.361","2.6e-04","8.9e-04","10pct","376_Astro","0.4","GO_CC","376_Astro",TRUE,"v7_weighted_standalone",0.00137531454521747,2.36065874392335,2.36065874392335,0.000887938188141968,0.000261423425950427,2.36065874392335,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0007018","microtubule-based movement",2,1,2,0.0113149072727973,0.0406552883598928,2.35959530770704,0.000737333086114926,0.00390474318484446,2.35959530770704,0.995508177214362,2.35127097575829,2.36625477326603,0.0149837975077416,"2.366;2.351","8.0e-04;6.5e-04","4.2e-03;3.6e-03","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0157368250575686,2.35959530770704,2.35959530770704,0.0406552883598928,0.0113149072727973,2.35959530770704,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0006754","ATP biosynthetic process",3,1,3,0.0131976491323868,0.0595553977757182,2.35303126692666,0.00104421235699565,0.00462949221113672,2.35303126692666,0.882780030836944,2.13226860041882,2.68556668691387,0.553298086495046,"2.132;2.546;2.686","2.0e-03;4.9e-05;5.1e-05","7.8e-03;4.2e-04;5.6e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0176259993931436,2.35303126692666,2.35303126692666,0.0595553977757182,0.0131976491323868,2.35303126692666,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0007155","cell adhesion",1,1,1,0.000190560012023921,0.00129411131453231,2.35281880769956,0.000190560012023921,0.00129411131453231,2.35281880769956,1,2.35281880769956,2.35281880769956,0,"2.353","1.9e-04","1.3e-03","10pct","376_Astro","0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00118048102645591,2.35281880769956,2.35281880769956,0.00129411131453231,0.000190560012023921,2.35281880769956,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0030175","filopodium",1,1,1,0.000211342563670825,0.00215965682251124,2.35277048625851,0.000211342563670825,0.00215965682251124,2.35277048625851,1,2.35277048625851,2.35277048625851,0,"2.353","2.1e-04","2.2e-03","25pct","376_Astro","0.1","GO_CC","376_Astro",TRUE,"v7_weighted_standalone",0.00124138107787232,2.35277048625851,2.35277048625851,0.00215965682251124,0.000211342563670825,2.35277048625851,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0005102","signaling receptor binding",3,1,3,0.0183898897241188,0.0659815528976384,2.34912021371023,0.00163252133150899,0.00859699913582092,2.34912021371023,0.858878094193588,2.10919601390067,2.68322694226263,0.574030928361962,"2.13;2.683;2.109","2.8e-03;3.8e-05;2.3e-03","9.1e-03;3.0e-04;3.9e-02","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_MF","376_Astro",TRUE,"v7_weighted_standalone",0.0226201100686265,2.34912021371023,2.34912021371023,0.0659815528976384,0.0183898897241188,2.34912021371023,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0030705","cytoskeleton-dependent intracellular transport",2,1,2,0.00626879361022628,0.0249528122689643,2.34814949441098,0.000349749561134609,0.00206409288741743,2.34814949441098,0.982368307617693,2.32209070371384,2.3807229827824,0.0586322790685627,"2.322;2.381","4.0e-04;2.9e-04","2.3e-03;1.7e-03","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.010306032973334,2.34814949441098,2.34814949441098,0.0249528122689643,0.00626879361022628,2.34814949441098,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0032984","protein-containing complex disassembly",1,1,1,0.000383340990889981,0.00222177213044612,2.34773458823812,0.000383340990889981,0.00222177213044612,2.34773458823812,1,2.34773458823812,2.34773458823812,0,"2.348","3.8e-04","2.2e-03","10pct","376_Astro","0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00173075596633163,2.34773458823812,2.34773458823812,0.00222177213044612,0.000383340990889981,2.34773458823812,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0009055","electron transfer activity",1,1,1,0.000564348704045179,0.015063769254129,2.34385042226515,0.000564348704045179,0.015063769254129,2.34385042226515,1,2.34385042226515,2.34385042226515,0,"2.344","5.6e-04","1.5e-02","25pct","376_Astro","0.1","GO_MF","376_Astro",TRUE,"v7_weighted_standalone",0.00223157494083225,2.34385042226515,2.34385042226515,0.015063769254129,0.000564348704045179,2.34385042226515,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0050803","regulation of synapse structure or activity",2,1,2,0.00807532151221988,0.0307501345193353,2.33603065371939,0.000594820611069316,0.00313405253618587,2.33603065371939,0.965487777189668,2.2852190206352,2.39954519507461,0.11432617443941,"2.285;2.4","9.0e-04;2.2e-04","4.5e-03;1.4e-03","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0124631875379924,2.33603065371939,2.33603065371939,0.0307501345193353,0.00807532151221988,2.33603065371939,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0048471","perinuclear region of cytoplasm",2,1,2,0.00494360015560545,0.0117710414092461,2.33569481359544,0.00057287299307817,0.00146379228462194,2.33569481359544,0.868288448119875,2.14031034402943,2.57992540055295,0.439615056523522,"2.14;2.58","9.9e-04;4.7e-05","2.5e-03;1.8e-04","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_CC","376_Astro",TRUE,"v7_weighted_standalone",0.00886103832101036,2.33569481359544,2.33569481359544,0.0117710414092461,0.00494360015560545,2.33569481359544,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0016051","carbohydrate biosynthetic process",1,1,1,0.000477096546377972,0.00273650713388816,2.33565690565801,0.000477096546377972,0.00273650713388816,2.33565690565801,1,2.33565690565801,2.33565690565801,0,"2.336","4.8e-04","2.7e-03","10pct","376_Astro","0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00200446812887968,2.33565690565801,2.33565690565801,0.00273650713388816,0.000477096546377972,2.33565690565801,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0046907","intracellular transport",2,1,2,0.00610900890305228,0.0247922383222883,2.33394857106676,0.000712145220041702,0.00343914665701529,2.33394857106676,0.88880472495155,2.13181313877126,2.49565691690315,0.363843778131888,"2.496;2.132","1.0e-04;1.5e-03","7.7e-04;6.8e-03","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0101537098526006,2.33394857106676,2.33394857106676,0.0247922383222883,0.00610900890305228,2.33394857106676,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0031967","organelle envelope",3,1,3,0.0155094576139706,0.0380823090326635,2.33391861667505,0.000859111266993747,0.0036686287330656,2.33391861667505,0.880326686788004,2.00682282984223,2.54533562347638,0.538512793634152,"2.23;2.545;2.007","9.1e-04;7.7e-05;3.7e-03","2.4e-03;2.8e-04;2.4e-02","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_CC","376_Astro",TRUE,"v7_weighted_standalone",0.0197126509589332,2.33391861667505,2.33391861667505,0.0380823090326635,0.0155094576139706,2.33391861667505,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0051129","negative regulation of cellular component organization",2,1,2,0.0053942021734324,0.0217451743051946,2.33067839356543,0.00101891152399896,0.00416677138629432,2.33067839356543,0.815800828218111,2.05687832093056,2.67292848435902,0.616050163428456,"2.057;2.673","1.8e-03;2.8e-05","7.3e-03;2.8e-04","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00932426375693314,2.33067839356543,2.33067839356543,0.0217451743051946,0.0053942021734324,2.33067839356543,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0032991","protein-containing complex",2,1,2,0.00645770662353861,0.0160650797470562,2.32913495949074,0.000451446510237808,0.00138153401900611,2.32913495949074,0.955431076415119,2.24786104185729,2.3941540935975,0.146293051740205,"2.394;2.248","1.9e-04;7.7e-04","6.7e-04;2.3e-03","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_CC","376_Astro",TRUE,"v7_weighted_standalone",0.0104462901263125,2.32913495949074,2.32913495949074,0.0160650797470562,0.00645770662353861,2.32913495949074,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0031345","negative regulation of cell projection organization",1,1,1,0.000250636744933112,0.00157644816273269,2.32417008172745,0.000250636744933112,0.00157644816273269,2.32417008172745,1,2.32417008172745,2.32417008172745,0,"2.324","2.5e-04","1.6e-03","10pct","376_Astro","0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00136751398820409,2.32417008172745,2.32417008172745,0.00157644816273269,0.000250636744933112,2.32417008172745,1,"376_Astro","parity","Over-represented","Method-Specific"
"mmu04724","Glutamatergic synapse",1,1,1,0.000345088047121007,0.000927424126637707,2.32293398576872,0.000345088047121007,0.000927424126637707,2.32293398576872,1,2.32293398576872,2.32293398576872,0,"2.323","3.5e-04","9.3e-04","10pct","376_Astro","0.4","KEGG","376_Astro",TRUE,"v7_weighted_standalone",0.00164814212554635,2.32293398576872,2.32293398576872,0.000927424126637707,0.000345088047121007,2.32293398576872,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:1903169","regulation of calcium ion transmembrane transport",1,1,1,0.000330223458679007,0.00195485223934577,2.32233829062846,0.000330223458679007,0.00195485223934577,2.32233829062846,1,2.32233829062846,2.32233829062846,0,"2.322","3.3e-04","2e-03","10pct","376_Astro","0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00159828154000639,2.32233829062846,2.32233829062846,0.00195485223934577,0.000330223458679007,2.32233829062846,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0007417","central nervous system development",2,1,2,0.00747763347641395,0.0275930724506617,2.32225184030073,0.00156208142794516,0.00579887456921072,2.32225184030073,0.840598894876167,2.08663492976127,2.61677297847506,0.530138048713787,"2.087;2.617","2.8e-03;4.2e-05","1.0e-02;3.7e-04","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0118119275541265,2.32225184030073,2.32225184030073,0.0275930724506617,0.00747763347641395,2.32225184030073,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0043269","regulation of monoatomic ion transport",2,1,2,0.013880335721698,0.0466305433976326,2.31917632086452,0.00104369298820209,0.00492310936255738,2.31917632086452,0.995623411268642,2.31120440532053,2.32555385329971,0.0143494479791708,"2.326;2.311","1.4e-03;5.8e-04","6.3e-03;3.3e-03","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0183478539462312,2.31917632086452,2.31917632086452,0.0466305433976326,0.013880335721698,2.31917632086452,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0010817","regulation of hormone levels",2,1,2,0.011033827644051,0.0394990484877956,2.31867694147668,0.000975659471843807,0.00463912097528446,2.31867694147668,0.907264864268008,2.15096102989666,2.45284967074069,0.301888640844028,"2.453;2.151","3.4e-04;1.8e-03","2.1e-03;7.8e-03","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0156124230410273,2.31867694147668,2.31867694147668,0.0394990484877956,0.011033827644051,2.31867694147668,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0030141","secretory granule",2,1,2,0.00640157401844692,0.0146584231395326,2.31635325432837,0.00175999009025629,0.00390640281652421,2.31635325432837,0.778392565322519,1.98799362620678,2.72680278948035,0.738809163273575,"1.988;2.727","3.1e-03;2.3e-05","7.0e-03;9.3e-05","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_CC","376_Astro",TRUE,"v7_weighted_standalone",0.0104111620461301,2.31635325432837,2.31635325432837,0.0146584231395326,0.00640157401844692,2.31635325432837,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0043565","sequence-specific DNA binding",1,1,1,0.000901956900211006,0.0036700315249965,-2.31409826208165,0.000901956900211006,0.0036700315249965,2.31409826208165,1,-2.31409826208165,-2.31409826208165,0,"-2.314","9e-04","3.7e-03","5pct","376_Astro","0.5","GO_MF","376_Astro",TRUE,"v7_weighted_standalone",0.00308296002614496,-2.31409826208165,-2.31409826208165,0.0036700315249965,0.000901956900211006,2.31409826208165,1,"376_Astro","parity","Under-represented","Method-Specific"
"GO:0030073","insulin secretion",1,1,1,0.000946532927579588,0.00482862650152352,2.31385048117863,0.000946532927579588,0.00482862650152352,2.31385048117863,1,2.31385048117863,2.31385048117863,0,"2.314","9.5e-04","4.8e-03","10pct","376_Astro","0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00318140233992028,2.31385048117863,2.31385048117863,0.00482862650152352,0.000946532927579588,2.31385048117863,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0007409","axonogenesis",3,1,3,0.0207727989307408,0.0813206137544245,2.3101074771729,0.000947274165959894,0.00847758237327001,2.3101074771729,0.923910534891652,2.17223027222287,2.50161584516501,0.329385572942138,"2.172;2.502;2.233","1.5e-03;1.4e-04;1.7e-03","6.3e-03;9.6e-04;5.0e-02","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0249356018910678,2.3101074771729,2.3101074771729,0.0813206137544245,0.0207727989307408,2.3101074771729,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0051223","regulation of protein transport",2,1,2,0.00994684523444259,0.0385711502954714,2.30984278774212,0.0039228042751152,0.0134764465286327,2.30984278774212,0.772225674545956,1.90374892202108,2.63471788031895,0.730968958297864,"2.635;1.904","7.5e-05;8.7e-03","6.8e-04;2.9e-02","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0145008225706934,2.30984278774212,2.30984278774212,0.0385711502954714,0.00994684523444259,2.30984278774212,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0034702","monoatomic ion channel complex",2,1,2,0.0100917962954034,0.0217443667555566,2.30803205467301,0.00188150945080241,0.00414262695967415,2.30803205467301,0.822745250068425,2.04725889606165,2.63399850293721,0.586739606875563,"2.047;2.634","3.3e-03;8.0e-05","7.2e-03;2.8e-04","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_CC","376_Astro",TRUE,"v7_weighted_standalone",0.014641574960957,2.30803205467301,2.30803205467301,0.0217443667555566,0.0100917962954034,2.30803205467301,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0050821","protein stabilization",1,1,1,0.000556182594974195,0.00310956632644663,2.30030498483326,0.000556182594974195,0.00310956632644663,2.30030498483326,1,2.30030498483326,2.30030498483326,0,"2.3","5.6e-04","3.1e-03","10pct","376_Astro","0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00221375309183808,2.30030498483326,2.30030498483326,0.00310956632644663,0.000556182594974195,2.30030498483326,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0009145","purine nucleoside triphosphate biosynthetic process",3,1,3,0.0171746474598007,0.0724223606695175,2.29725988309822,0.00107046211419537,0.00479390895166545,2.29725988309822,0.897603408742483,2.13226860041882,2.61893917164273,0.486670571223911,"2.132;2.423;2.619","2.0e-03;1.1e-04;5.1e-05","7.8e-03;8.3e-04;5.6e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0213360610126887,2.29725988309822,2.29725988309822,0.0724223606695175,0.0171746474598007,2.29725988309822,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process",3,1,3,0.0171746474598007,0.0724223606695175,2.29725988309822,0.00107046211419537,0.00479390895166545,2.29725988309822,0.897603408742483,2.13226860041882,2.61893917164273,0.486670571223911,"2.132;2.423;2.619","2.0e-03;1.1e-04;5.1e-05","7.8e-03;8.3e-04;5.6e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0213360610126887,2.29725988309822,2.29725988309822,0.0724223606695175,0.0171746474598007,2.29725988309822,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0010038","response to metal ion",2,1,2,0.0117081674866879,0.0409086220507442,2.29664408332717,0.000877846639940231,0.00432682104175911,2.29664408332717,0.927108402614434,2.16586641534238,2.401266217715,0.235399802372616,"2.401;2.166","4.8e-04;1.4e-03","2.6e-03;6.4e-03","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0161354016616086,2.29664408332717,2.29664408332717,0.0409086220507442,0.0117081674866879,2.29664408332717,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0030136","clathrin-coated vesicle",1,1,1,0.000723734026910147,0.00217712504072163,2.29389211886478,0.000723734026910147,0.00217712504072163,2.29389211886478,1,2.29389211886478,2.29389211886478,0,"2.294","7.2e-04","2.2e-03","10pct","376_Astro","0.4","GO_CC","376_Astro",TRUE,"v7_weighted_standalone",0.00268625206307141,2.29389211886478,2.29389211886478,0.00217712504072163,0.000723734026910147,2.29389211886478,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0015986","proton motive force-driven ATP synthesis",3,1,3,0.0171450240531172,0.0749963818173743,2.29351882256858,0.000701939231008751,0.00416965561015807,2.29351882256858,0.914910985360231,2.16115625180468,2.56341007526827,0.402253823463581,"2.161;2.391;2.563","1.2e-03;1.8e-04;9.3e-05","5.8e-03;1.3e-03;7.5e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0213360610126887,2.29351882256858,2.29351882256858,0.0749963818173743,0.0171450240531172,2.29351882256858,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis",3,1,3,0.0171450240531172,0.0749963818173743,2.29351882256858,0.000701939231008751,0.00416965561015807,2.29351882256858,0.914910985360231,2.16115625180468,2.56341007526827,0.402253823463581,"2.161;2.391;2.563","1.2e-03;1.8e-04;9.3e-05","5.8e-03;1.3e-03;7.5e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0213360610126887,2.29351882256858,2.29351882256858,0.0749963818173743,0.0171450240531172,2.29351882256858,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0034762","regulation of transmembrane transport",1,1,1,0.000660918477445799,0.003621964131349,2.29231649841585,0.000660918477445799,0.003621964131349,2.29231649841585,1,2.29231649841585,2.29231649841585,0,"2.292","6.6e-04","3.6e-03","10pct","376_Astro","0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0024835756450603,2.29231649841585,2.29231649841585,0.003621964131349,0.000660918477445799,2.29231649841585,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0030003","intracellular monoatomic cation homeostasis",2,1,2,0.0106638609001708,0.038688899342595,2.29215215905429,0.000689592532925568,0.00368497293316205,2.29215215905429,0.972336519550755,2.24244146076383,2.33192071768666,0.0894792569228291,"2.332;2.242","5.8e-04;8.2e-04","3.2e-03;4.3e-03","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0153245506997704,2.29215215905429,2.29215215905429,0.038688899342595,0.0106638609001708,2.29215215905429,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0009201","ribonucleoside triphosphate biosynthetic process",3,1,3,0.0186270482088789,0.0747019795369738,2.28944334381999,0.00108000937006358,0.00509986217639105,2.28944334381999,0.911101870005636,2.13226860041882,2.54077377886038,0.408505178441561,"2.132;2.423;2.541","2.0e-03;1.1e-04;1.5e-04","7.8e-03;8.3e-04;8.7e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0227204922709108,2.28944334381999,2.28944334381999,0.0747019795369738,0.0186270482088789,2.28944334381999,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0051924","regulation of calcium ion transport",2,1,2,0.0136689544308082,0.0467156971758804,2.28871891407127,0.0010022682470885,0.00490854826448385,2.28871891407127,0.98899196567039,2.26894151032725,2.30454083706648,0.0355993267392343,"2.305;2.269","6.7e-04;1.4e-03","3.6e-03;6.6e-03","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0181752031442615,2.28871891407127,2.28871891407127,0.0467156971758804,0.0136689544308082,2.28871891407127,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0009142","nucleoside triphosphate biosynthetic process",3,1,3,0.0186146523129392,0.0747019795369738,2.28454745902035,0.00107988316715898,0.00509986217639105,2.28454745902035,0.918749588748285,2.13226860041882,2.49181493086405,0.359546330445232,"2.132;2.423;2.492","2.0e-03;1.1e-04;1.5e-04","7.8e-03;8.3e-04;8.7e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0227204922709108,2.28454745902035,2.28454745902035,0.0747019795369738,0.0186146523129392,2.28454745902035,3,"376_Astro","parity","Over-represented","Method-Specific"
"mmu04723","Retrograde endocannabinoid signaling",3,1,3,0.0214518757311974,0.0410002391750138,2.28413788496948,0.00158135033292387,0.00337568478810885,2.28413788496948,0.899172760010962,2.07036649127119,2.5345211365562,0.464154645285009,"2.07;2.535;2.351","2.9e-03;7.2e-05;1.0e-03","3.7e-03;2.3e-04;1.4e-02","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","KEGG","376_Astro",TRUE,"v7_weighted_standalone",0.0255983921447228,2.28413788496948,2.28413788496948,0.0410002391750138,0.0214518757311974,2.28413788496948,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0030154","cell differentiation",2,1,2,0.00963162069589106,0.0351685008860999,2.27828164919615,0.000760070267285731,0.00381837561880578,2.27828164919615,0.940811156450552,2.19312784334835,2.3847239065059,0.191596063157543,"2.193;2.385","1.2e-03;2.6e-04","5.6e-03;1.6e-03","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0141349394824981,2.27828164919615,2.27828164919615,0.0351685008860999,0.00963162069589106,2.27828164919615,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0048869","cellular developmental process",2,1,2,0.00963162069589106,0.0351685008860999,2.27828164919615,0.000760070267285731,0.00381837561880578,2.27828164919615,0.940811156450552,2.19312784334835,2.3847239065059,0.191596063157543,"2.193;2.385","1.2e-03;2.6e-04","5.6e-03;1.6e-03","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0141349394824981,2.27828164919615,2.27828164919615,0.0351685008860999,0.00963162069589106,2.27828164919615,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0031090","organelle membrane",2,1,2,0.0144026689073625,0.0310443894165065,2.27806540326907,0.00154473851006814,0.00371529645814778,2.27806540326907,0.887184700919657,2.11508580451505,2.48178990171159,0.366704097196537,"2.115;2.482","2.5e-03;3.1e-04","5.8e-03;1.0e-03","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_CC","376_Astro",TRUE,"v7_weighted_standalone",0.0186987439677131,2.27806540326907,2.27806540326907,0.0310443894165065,0.0144026689073625,2.27806540326907,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:1904951","positive regulation of establishment of protein localization",2,1,2,0.0146796590464634,0.0494833488202778,2.27536260977848,0.00118504627752492,0.0055793535621392,2.27536260977848,0.914118045134349,2.1228609883173,2.39736390694742,0.274502918630123,"2.397;2.123","6.3e-04;1.9e-03","3.4e-03;8.3e-03","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0189231797313978,2.27536260977848,2.27536260977848,0.0494833488202778,0.0146796590464634,2.27536260977848,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0007269","neurotransmitter secretion",1,1,1,0.000375633153300166,0.00220013704075811,2.27521254217054,0.000375633153300166,0.00220013704075811,2.27521254217054,1,2.27521254217054,2.27521254217054,0,"2.275","3.8e-04","2.2e-03","10pct","376_Astro","0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00172165195262576,2.27521254217054,2.27521254217054,0.00220013704075811,0.000375633153300166,2.27521254217054,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0099643","signal release from synapse",1,1,1,0.000375633153300166,0.00220013704075811,2.27521254217054,0.000375633153300166,0.00220013704075811,2.27521254217054,1,2.27521254217054,2.27521254217054,0,"2.275","3.8e-04","2.2e-03","10pct","376_Astro","0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00172165195262576,2.27521254217054,2.27521254217054,0.00220013704075811,0.000375633153300166,2.27521254217054,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:1901363","heterocyclic compound binding",3,1,3,0.0288152804838935,0.0842627640903305,2.27355890894896,0.00267772652046441,0.010125576986475,2.27355890894896,0.861040765807496,2.05681166959995,2.59764158210563,0.540829912505676,"2.057;2.598;2.061","4.8e-03;8.1e-05;2.6e-03","1.2e-02;5.1e-04;3.9e-02","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_MF","376_Astro",TRUE,"v7_weighted_standalone",0.0328975946368923,2.27355890894896,2.27355890894896,0.0842627640903305,0.0288152804838935,2.27355890894896,3,"376_Astro","parity","Over-represented","Method-Specific"
"mmu04066","HIF-1 signaling pathway",3,1,3,0.0225271962149351,0.0437138643267422,2.27251325283882,0.00706473711668613,0.00924699281953299,2.27251325283882,0.802830233537382,1.87122605109125,2.77671903742806,0.90549298633681,"1.871;2.777;2.262","1.4e-02;1.2e-05;8.5e-04","1.6e-02;4.9e-05;1.4e-02","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","KEGG","376_Astro",TRUE,"v7_weighted_standalone",0.0267759404912293,2.27251325283882,2.27251325283882,0.0437138643267422,0.0225271962149351,2.27251325283882,3,"376_Astro","parity","Over-represented","Method-Specific"
