ID,Description,n_studies,n_cell_types,n_percentages,weighted_meta_pvalue,weighted_meta_padj,weighted_mean_NES,weighted_mean_pvalue,weighted_mean_padj,weighted_enhanced_score,effect_consistency,min_NES,max_NES,nes_range,individual_NES,individual_pvalue,individual_padj,individual_percentages,individual_cell_types,individual_weights,database,meta_group,weighted_analysis,analysis_version,weighted_meta_padj_corrected
GO:1904951,positive regulation of establishment of protein localization,2,1,2,0.01062526943384279,0.0394688798077611,2.2689612561421026,0.0012657570510742646,0.005905943879260597,2.2689612561421026,0.9219826722401914,2.1307298553710092,2.3795463767589773,0.24881652138796806,2.38;2.131,2.3e-04;2.6e-03,1.5e-03;1.1e-02,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.015299366324211134
GO:0031090,organelle membrane,2,1,2,0.010624117576833314,0.023608495538449327,2.281881973983305,0.0015778393355392376,0.0037150005122921904,2.281881973983305,0.9029757227215855,2.14165571096062,2.4571648027616613,0.3155090918010415,2.142;2.457,2.7e-03;1.2e-04,6.4e-03;4.2e-04,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,0.015299366324211134
GO:0030003,intracellular monoatomic cation homeostasis,2,1,2,0.010663860900170775,0.038688899342595034,2.2921521590542926,6.895925329255682e-4,0.003684972933162051,2.2921521590542926,0.9723365195507548,2.242441460763832,2.331920717686661,0.0894792569228291,2.332;2.242,5.8e-04;8.2e-04,3.2e-03;4.3e-03,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.015324550699770354
GO:0046394,carboxylic acid biosynthetic process,1,1,1,0.01069702271036057,0.03482824747167398,1.8300009333656886,0.01069702271036057,0.03482824747167398,1.8300009333656886,1,1.8300009333656884,1.8300009333656884,0,1.83,1.1e-02,3.5e-02,10pct,376_Astro,0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.015335779004189917
GO:0005768,endosome,4,2,2,0.008906306998716603,0.026262174502558855,2.0563713637545797,0.008989137225516105,0.016451582763176657,2.0563713637545797,0.8640689843530273,1.82758023876289,2.330357592561349,0.502777353798459,1.849;2.327;1.828;2.33,1.2e-02;4.7e-04;1.9e-02;6.1e-04,2.3e-02;1.5e-03;3.3e-02;1.9e-03,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,0.015360877801157288
GO:0003690,double-stranded DNA binding,2,2,1,0.008962968169979591,0.028798487789792614,-2.233736538735811,0.0011554921880989602,0.004497595622194581,2.233736538735811,0.9872945023093779,-2.2538047485094057,-2.213668328962216,0.04013641954718983,-2.254;-2.214,1.2e-03;1.1e-03,4.6e-03;4.4e-03,5pct;5pct,356_CA3_do;358_CA3_do,0.5;0.5,GO_MF,CA3_do_combined,TRUE,v7_weighted_standalone,0.015372241498233153
GO:1990837,sequence-specific double-stranded DNA binding,2,2,1,0.008962968169979591,0.028798487789792614,-2.233736538735811,0.0011554921880989602,0.004497595622194581,2.233736538735811,0.9872945023093779,-2.2538047485094057,-2.213668328962216,0.04013641954718983,-2.254;-2.214,1.2e-03;1.1e-03,4.6e-03;4.4e-03,5pct;5pct,356_CA3_do;358_CA3_do,0.5;0.5,GO_MF,CA3_do_combined,TRUE,v7_weighted_standalone,0.015372241498233153
GO:0006006,glucose metabolic process,2,2,1,0.009002535268031586,0.034314092292433124,2.4881052136562403,2.155276465256752e-4,0.001521585702342445,2.4881052136562403,0.9923038828948165,2.4745650033204094,2.5016454239920707,0.027080420671661276,2.502;2.475,1.9e-04;2.4e-04,1.3e-03;1.7e-03,10pct;10pct,356_CA3_do;358_CA3_do,0.4;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.015397093745324216
mmu05163,Human cytomegalovirus infection,1,1,1,0.0107226823419574,0.02305376703520841,1.973807739815289,0.0107226823419574,0.02305376703520841,1.973807739815289,1,1.973807739815289,1.973807739815289,0,1.974,1.1e-02,2.3e-02,10pct,78_Sst_HPF,0.4,KEGG,78_Sst_HPF,TRUE,v7_weighted_standalone,0.015402606049957992
GO:0016491,oxidoreductase activity,4,2,2,0.009032470422483308,0.043584317578853206,2.0235664299221257,0.00447342694864984,0.015317188735640329,2.0235664299221257,0.9193625763422884,1.867976063779062,2.165910213547805,0.2979341497687431,2.166;1.868;2.129;1.869,2.1e-03;6.7e-03;1.7e-03;8.7e-03,6.9e-03;2.4e-02;6.0e-03;2.9e-02,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_MF,CA3_do_combined,TRUE,v7_weighted_standalone,0.01540538010945764
GO:0009154,purine ribonucleotide catabolic process,2,1,2,0.010841930406622425,0.0365404698655116,2.2522061827776447,0.0035570787147557546,0.011036589114001225,2.2522061827776447,0.8233521557993115,1.9986240460162388,2.569183853729403,0.5705598077131642,1.999;2.569,6.4e-03;4.4e-05,2.0e-02;3.8e-04,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.015470207301902279
GO:0009261,ribonucleotide catabolic process,2,1,2,0.010841930406622425,0.0365404698655116,2.2522061827776447,0.0035570787147557546,0.011036589114001225,2.2522061827776447,0.8233521557993115,1.9986240460162388,2.569183853729403,0.5705598077131642,1.999;2.569,6.4e-03;4.4e-05,2.0e-02;3.8e-04,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.015470207301902279
GO:0044281,small molecule metabolic process,2,1,2,0.01089367037369863,0.03952822379864683,2.2402052926535623,6.992434508069027e-4,0.0037532494250953766,2.2402052926535623,0.994082071084797,2.2318686340331944,2.250626115929022,0.0187574818958276,2.232;2.251,7.3e-04;6.7e-04,3.8e-03;3.6e-03,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.015507460179029816
GO:0050796,regulation of insulin secretion,1,1,1,0.00917619403781256,0.03115965276030216,1.8678323729953352,0.00917619403781256,0.03115965276030216,1.8678323729953352,1,1.8678323729953352,1.8678323729953352,0,1.868,9.2e-03,3.1e-02,10pct,356_CA3_do,0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.015607155510296155
GO:0010817,regulation of hormone levels,2,1,2,0.011033827644051046,0.039499048487795556,2.3186769414766792,9.756594718438074e-4,0.004639120975284461,2.3186769414766792,0.9072648642680077,2.150961029896664,2.4528496707406915,0.30188864084402756,2.453;2.151,3.4e-04;1.8e-03,2.1e-03;7.8e-03,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.015612423041027314
GO:0060271,cilium assembly,1,1,1,0.01100443045128599,0.03561960382916258,-1.877606757366458,0.011004430451285989,0.03561960382916258,1.877606757366458,1,-1.877606757366458,-1.877606757366458,0,-1.878,1.1e-02,3.6e-02,10pct,376_Astro,0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.015612423041027314
GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,1,1,1,0.01104482158935486,0.02448440206370782,-1.835561842827612,0.01104482158935486,0.02448440206370782,1.835561842827612,1,-1.835561842827612,-1.835561842827612,0,-1.836,1.1e-02,2.4e-02,5pct,376_Astro,0.5,GO_MF,376_Astro,TRUE,v7_weighted_standalone,0.015612423041027314
GO:0007010,cytoskeleton organization,1,1,1,0.01090777409538905,0.03659062401089601,1.9189183470468176,0.01090777409538905,0.03659062401089601,1.9189183470468176,1,1.9189183470468176,1.9189183470468176,0,1.919,1.1e-02,3.7e-02,10pct,78_Sst_HPF,0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.015630996849612538
GO:0021549,cerebellum development,1,1,1,0.0112318738458786,0.03593550389418384,1.8875112283876976,0.011231873845878598,0.03593550389418384,1.8875112283876976,1,1.8875112283876976,1.8875112283876976,0,1.888,1.1e-02,3.6e-02,10pct,376_Astro,0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.015696941949919
GO:0022037,metencephalon development,1,1,1,0.0112318738458786,0.03593550389418384,1.8875112283876976,0.011231873845878598,0.03593550389418384,1.8875112283876976,1,1.8875112283876976,1.8875112283876976,0,1.888,1.1e-02,3.6e-02,10pct,376_Astro,0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.015696941949919
GO:0030516,regulation of axon extension,1,1,1,0.0112244877903035,0.03593550389418384,1.838156856432595,0.0112244877903035,0.03593550389418384,1.838156856432595,1,1.838156856432595,1.838156856432595,0,1.838,1.1e-02,3.6e-02,10pct,376_Astro,0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.015696941949919
GO:0034765,regulation of monoatomic ion transmembrane transport,2,1,2,0.011195834200199041,0.03816111271859196,2.232819957261348,0.0019691314182402535,0.0071785174023384045,2.232819957261348,0.8609163328745094,2.0354713041375336,2.4795057736661152,0.4440344695285816,2.035;2.48,3.5e-03;1.0e-04,1.2e-02;7.6e-04,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.015696941949919
mmu04814,Motor proteins,1,1,1,0.01123434027159492,0.02300364912755151,1.9117992599880975,0.01123434027159492,0.02300364912755151,1.9117992599880975,1,1.9117992599880975,1.9117992599880975,0,1.912,1.1e-02,2.3e-02,10pct,376_Astro,0.4,KEGG,376_Astro,TRUE,v7_weighted_standalone,0.015696941949919
GO:0019898,extrinsic component of membrane,2,1,2,0.010996171863793957,0.024194474963541535,2.225627224372714,0.001009818443746758,0.0025458608736100164,2.225627224372714,0.928957782666046,2.1256888541413455,2.350550187161925,0.22486133302057976,2.126;2.351,1.6e-03;2.5e-04,3.9e-03;8.3e-04,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,0.015720064311247207
GO:0098588,bounding membrane of organelle,1,1,1,0.01128514009508305,0.02268543468093226,1.8285339701618168,0.01128514009508305,0.02268543468093226,1.8285339701618168,1,1.8285339701618168,1.8285339701618168,0,1.829,1.1e-02,2.3e-02,10pct,376_Astro,0.4,GO_CC,376_Astro,TRUE,v7_weighted_standalone,0.01573158930305356
GO:0007018,microtubule-based movement,2,1,2,0.011314907272797268,0.04065528835989275,2.3595953077070386,7.373330861149263e-4,0.0039047431848444553,2.3595953077070386,0.9955081772143622,2.3512709757582932,2.366254773266035,0.014983797507741592,2.366;2.351,8.0e-04;6.5e-04,4.2e-03;3.6e-03,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.015736825057568612
GO:0141124,intracellular signaling cassette,2,1,2,0.011397713497026066,0.03882712117935429,2.2705076708296392,0.0020896989461993863,0.007567090969319666,2.2705076708296392,0.8617925383133904,2.0711061041358017,2.519759629196936,0.4486535250611343,2.071;2.52,3.7e-03;1.0e-04,1.3e-02;7.5e-04,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.015815634554359564
GO:0010639,negative regulation of organelle organization,1,1,1,0.01109795854438185,0.03711613325870305,1.8633950972141673,0.01109795854438185,0.03711613325870305,1.8633950972141673,1,1.8633950972141673,1.8633950972141673,0,1.863,1.1e-02,3.7e-02,10pct,78_Sst_HPF,0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.015827802781154116
GO:0009137,purine nucleoside diphosphate catabolic process,3,1,3,0.011262498981698382,0.05113970641563132,2.4213198872200206,0.001241767779509377,0.0074524824801098614,2.4213198872200206,0.8550179481171313,2.14444576828628,2.803879336895475,0.6594335686091948,2.144;2.804;2.275,2.3e-03;1.2e-05;9.5e-04,8.7e-03;1.4e-04;3.0e-02,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.01594662774755576
GO:0009154,purine ribonucleotide catabolic process,2,1,2,0.011394251545832828,0.03808243153211037,2.2520249972082556,0.003389636075811662,0.010385076133003407,2.2520249972082556,0.8077796460043021,1.9757675990818784,2.597346744866227,0.6215791457843485,1.976;2.597,6.1e-03;5.3e-05,1.8e-02;4.6e-04,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.01594662774755576
GO:0009181,purine ribonucleoside diphosphate catabolic process,3,1,3,0.011262498981698382,0.05113970641563132,2.4213198872200206,0.001241767779509377,0.0074524824801098614,2.4213198872200206,0.8550179481171313,2.14444576828628,2.803879336895475,0.6594335686091948,2.144;2.804;2.275,2.3e-03;1.2e-05;9.5e-04,8.7e-03;1.4e-04;3.0e-02,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.01594662774755576
GO:0009261,ribonucleotide catabolic process,2,1,2,0.011394251545832828,0.03808243153211037,2.2520249972082556,0.003389636075811662,0.010385076133003407,2.2520249972082556,0.8077796460043021,1.9757675990818784,2.597346744866227,0.6215791457843485,1.976;2.597,6.1e-03;5.3e-05,1.8e-02;4.6e-04,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.01594662774755576
GO:0009410,response to xenobiotic stimulus,1,1,1,0.01122058667971644,0.03741322124833163,1.8608675854006111,0.01122058667971644,0.03741322124833163,1.8608675854006111,1,1.8608675854006111,1.8608675854006111,0,1.861,1.1e-02,3.7e-02,10pct,78_Sst_HPF,0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.01594662774755576
GO:0051924,regulation of calcium ion transport,2,1,2,0.011381905790395974,0.04051122752514345,2.263181209445517,7.592343104818615e-4,0.003971429721692256,2.263181209445517,0.9894431284549218,2.2444253490031536,2.2781858977994074,0.033760548796253786,2.278;2.244,6.0e-04;9.6e-04,3.2e-03;5.0e-03,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.01594662774755576
GO:0097159,organic cyclic compound binding,1,1,1,0.01135160058038098,0.03791006231561195,1.8306927093379348,0.01135160058038098,0.03791006231561195,1.8306927093379348,1,1.8306927093379348,1.8306927093379348,0,1.831,1.1e-02,3.8e-02,10pct,78_Sst_HPF,0.4,GO_MF,78_Sst_HPF,TRUE,v7_weighted_standalone,0.01594662774755576
GO:0031514,motile cilium,1,1,1,0.01130756085651962,0.02227589488734365,1.794654339573062,0.011307560856519619,0.02227589488734365,1.794654339573062,1,1.794654339573062,1.794654339573062,0,1.795,1.1e-02,2.2e-02,10pct,78_Sst_HPF,0.4,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,0.01594662774755576
mmu05020,Prion disease,3,1,3,0.011580029196780837,0.023229023751190164,2.457067075284882,4.055015490709886e-4,0.00166941295734103,2.457067075284882,0.9360749146874252,2.3033821657517266,2.600033291912515,0.29665112616078826,2.373;2.6;2.303,6.2e-04;7.6e-05;6.5e-04,8.6e-04;2.3e-04;1.1e-02,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,KEGG,376_Astro,TRUE,v7_weighted_standalone,0.01603184820149292
GO:1903532,positive regulation of secretion by cell,4,2,2,0.009501893848650684,0.049815796909138836,2.0971527377217476,0.005621252126227558,0.017561448466568548,2.0971527377217476,0.9263125868461718,1.9763167956141896,2.26939840946159,0.2930816138474006,1.98;2.269;1.976;2.222,8.7e-03;1.3e-03;9.7e-03;9.7e-04,2.6e-02;6.3e-03;2.9e-02;5.0e-03,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.0161164718869379
GO:0010038,response to metal ion,2,1,2,0.011708167486687895,0.04090862205074424,2.29664408332717,8.778466399402314e-4,0.0043268210417591055,2.29664408332717,0.9271084026144336,2.165866415342383,2.4012662177149995,0.23539980237261648,2.401;2.166,4.8e-04;1.4e-03,2.6e-03;6.4e-03,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.016135401661608602
GO:0045859,regulation of protein kinase activity,1,1,1,0.01170416305588657,0.03723134627260471,1.7898708777372476,0.01170416305588657,0.03723134627260471,1.7898708777372476,1,1.7898708777372476,1.7898708777372476,0,1.79,1.2e-02,3.7e-02,10pct,376_Astro,0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.016135401661608602
GO:0009134,nucleoside diphosphate catabolic process,3,1,3,0.011649695849508864,0.052251116376167486,2.4174081779251533,0.001292665931436933,0.008494492233871567,2.4174081779251533,0.8508633988946622,2.14444576828628,2.803879336895475,0.6594335686091948,2.144;2.804;2.236,2.3e-03;1.2e-05;1.5e-03,8.7e-03;1.4e-04;4.1e-02,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.016190644579711855
GO:0009191,ribonucleoside diphosphate catabolic process,3,1,3,0.011649695849508864,0.052251116376167486,2.4174081779251533,0.001292665931436933,0.008494492233871567,2.4174081779251533,0.8508633988946622,2.14444576828628,2.803879336895475,0.6594335686091948,2.144;2.804;2.236,2.3e-03;1.2e-05;1.5e-03,8.7e-03;1.4e-04;4.1e-02,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.016190644579711855
GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,1,1,1,0.01161889103486034,0.02492780258388219,-1.8798490414782256,0.01161889103486034,0.02492780258388219,1.8798490414782256,1,-1.8798490414782256,-1.8798490414782256,0,-1.88,1.2e-02,2.5e-02,5pct,78_Sst_HPF,0.5,GO_MF,78_Sst_HPF,TRUE,v7_weighted_standalone,0.016190644579711855
GO:0005576,extracellular region,1,1,1,0.01181121429500422,0.0235031233951094,1.8430004476877326,0.01181121429500422,0.023503123395109404,1.8430004476877326,1,1.8430004476877324,1.8430004476877324,0,1.843,1.2e-02,2.4e-02,10pct,376_Astro,0.4,GO_CC,376_Astro,TRUE,v7_weighted_standalone,0.016240419655630802
GO:0009135,purine nucleoside diphosphate metabolic process,3,1,3,0.011771699593293014,0.05253882390035876,2.410858856109561,0.0013133241146173669,0.008813943675306628,2.410858856109561,0.8426764896969816,2.14444576828628,2.803879336895475,0.6594335686091948,2.144;2.804;2.171,2.3e-03;1.2e-05;1.7e-03,8.7e-03;1.4e-04;4.4e-02,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.01628463754360858
GO:0009179,purine ribonucleoside diphosphate metabolic process,3,1,3,0.011771699593293014,0.05253882390035876,2.410858856109561,0.0013133241146173669,0.008813943675306628,2.410858856109561,0.8426764896969816,2.14444576828628,2.803879336895475,0.6594335686091948,2.144;2.804;2.171,2.3e-03;1.2e-05;1.7e-03,8.7e-03;1.4e-04;4.4e-02,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.01628463754360858
mmu05020,Prion disease,3,1,3,0.01192418270373396,0.02648201708790686,2.454991370886124,3.837766508846465e-4,0.0020446439326461743,2.454991370886124,0.9220109059766486,2.2943446352137453,2.641472662736502,0.3471280275227566,2.338;2.641;2.294,4.7e-04;1.1e-04;1.1e-03,8.4e-04;3.5e-04;1.5e-02,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,KEGG,78_Sst_HPF,TRUE,v7_weighted_standalone,0.016457570137181205
GO:0005911,cell-cell junction,1,1,1,0.01199177399291095,0.02338989580795502,1.9042935310447173,0.01199177399291095,0.02338989580795502,1.9042935310447173,1,1.904293531044717,1.904293531044717,0,1.904,1.2e-02,2.3e-02,10pct,78_Sst_HPF,0.4,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,0.016512810624721055
GO:0044281,small molecule metabolic process,2,1,2,0.01204621453524985,0.04336666821066096,2.2830579703665173,8.011581450062474e-4,0.004255446593844919,2.2830579703665173,0.9963300422982635,2.2764769189400234,2.288322811507713,0.011845892567689642,2.288;2.276,8.9e-04;6.9e-04,4.5e-03;3.9e-03,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.016549730519758395
GO:0050905,neuromuscular process,2,1,2,0.0121433571122944,0.04032138163646113,2.227829941675654,0.004177899484251875,0.012784526324164906,2.227829941675654,0.8199251259739585,1.972056220424914,2.54754709323908,0.5754908728141659,1.972;2.548,7.5e-03;4.9e-05,2.3e-02;4.2e-04,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.01665925408829504
GO:0051716,cellular response to stimulus,2,1,2,0.01231144254489841,0.04077903688356677,2.1978348436135895,0.001140517751112209,0.004842692355657656,2.1978348436135895,0.9464284698044093,2.123516952278596,2.290732207782331,0.16721525550373517,2.124;2.291,1.8e-03;3.0e-04,7.3e-03;1.8e-03,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.016851635157609814
GO:0016301,kinase activity,1,1,1,0.01235605721397392,0.04050040975691452,1.805803711679207,0.012356057213973922,0.04050040975691451,1.805803711679207,1,1.8058037116792067,1.8058037116792067,0,1.806,1.2e-02,4.1e-02,10pct,78_Sst_HPF,0.4,GO_MF,78_Sst_HPF,TRUE,v7_weighted_standalone,0.016936563549588966
GO:0030017,sarcomere,1,1,1,0.01244855565145838,0.02428084617165645,1.841338761929181,0.01244855565145838,0.024280846171656455,1.841338761929181,1,1.8413387619291808,1.8413387619291808,0,1.841,1.2e-02,2.4e-02,10pct,376_Astro,0.4,GO_CC,376_Astro,TRUE,v7_weighted_standalone,0.016962558939487206
GO:0043204,perikaryon,2,1,2,0.012420623506071668,0.027491607151352918,2.2120162474591885,0.0012192230909917191,0.0032703623212690987,2.2120162474591885,0.9234409661443784,2.0797579969927025,2.3178228478323772,0.23806485083967477,2.318;2.08,3.7e-04;2.3e-03,1.1e-03;6.0e-03,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_CC,376_Astro,TRUE,v7_weighted_standalone,0.016962558939487206
GO:0032970,regulation of actin filament-based process,1,1,1,0.01240599432289643,0.04124154869503408,1.8642300674336971,0.01240599432289643,0.04124154869503408,1.8642300674336971,1,1.8642300674336971,1.8642300674336971,0,1.864,1.2e-02,4.1e-02,10pct,78_Sst_HPF,0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.016966188583139183
GO:0009410,response to xenobiotic stimulus,1,1,1,0.01259208216988956,0.03982695703447928,1.8811741936998896,0.01259208216988956,0.03982695703447928,1.8811741936998896,1,1.8811741936998896,1.8811741936998896,0,1.881,1.3e-02,4e-02,10pct,376_Astro,0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.017042974748955667
GO:0010639,negative regulation of organelle organization,1,1,1,0.01259208216988956,0.03982695703447928,1.8837292868377544,0.01259208216988956,0.03982695703447928,1.8837292868377544,1,1.8837292868377544,1.8837292868377544,0,1.884,1.3e-02,4e-02,10pct,376_Astro,0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.017042974748955667
mmu05132,Salmonella infection,1,1,1,0.01256622899370457,0.02456126576042258,1.8312831984773525,0.012566228993704572,0.024561265760422585,1.8312831984773525,1,1.8312831984773523,1.8312831984773523,0,1.831,1.3e-02,2.5e-02,10pct,376_Astro,0.4,KEGG,376_Astro,TRUE,v7_weighted_standalone,0.017042974748955667
GO:0010256,endomembrane system organization,1,1,1,0.0125486211049144,0.04159078911119834,1.882511071174076,0.0125486211049144,0.04159078911119834,1.882511071174076,1,1.882511071174076,1.882511071174076,0,1.883,1.3e-02,4.2e-02,10pct,78_Sst_HPF,0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.017122150437001653
GO:0051668,localization within membrane,1,1,1,0.01262177407962105,0.03455719596799473,1.8535775795661784,0.01262177407962105,0.03455719596799473,1.8535775795661784,1,1.8535775795661784,1.8535775795661784,0,1.854,1.3e-02,3.5e-02,5pct,78_Sst_HPF,0.5,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.017182824258393202
GO:0048675,axon extension,1,1,1,0.01275120569485102,0.04010109290965932,1.7535584568815528,0.01275120569485102,0.04010109290965932,1.7535584568815528,1,1.7535584568815528,1.7535584568815528,0,1.754,1.3e-02,4e-02,10pct,376_Astro,0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.017219820190591224
GO:0051716,cellular response to stimulus,2,1,2,0.012691469878672696,0.044640564044847335,2.1934168166348593,0.0012215732238866704,0.005480402196565883,2.1934168166348593,0.9385050573121181,2.108225284616627,2.2999062316576495,0.19168094704102234,2.108;2.3,2e-03;3e-04,8.2e-03;2.0e-03,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.017238527114115523
GO:0030135,coated vesicle,4,2,2,0.010210816442685386,0.03032511262661827,2.0537950348290415,0.004023285929170823,0.009322312640135425,2.0537950348290415,0.9846758201512773,2.029640594088218,2.0980876711898393,0.06844707710162146,2.058;2.03;2.033;2.098,5.5e-03;4.7e-03;2.4e-03;3.6e-03,1.2e-02;1.1e-02;5.6e-03;9.5e-03,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,0.01727118814272404
GO:0006816,calcium ion transport,1,1,1,0.01286286036463679,0.04250503410045652,1.87721627111048,0.01286286036463679,0.042505034100456515,1.87721627111048,1,1.87721627111048,1.87721627111048,0,1.877,1.3e-02,4.3e-02,10pct,78_Sst_HPF,0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.0173924455043283
GO:0050905,neuromuscular process,2,1,2,0.012859148969803906,0.041870762234397466,2.2277121392876618,0.004016892933762859,0.012106480174344776,2.2277121392876618,0.8043627075825891,1.949503605567927,2.575472806437331,0.6259692008694042,1.95;2.575,7.2e-03;6.1e-05,2.1e-02;5.1e-04,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.0173924455043283
GO:0048468,cell development,2,1,2,0.012935283418237768,0.044599672149834575,2.181141729978173,9.759286401453792e-4,0.004741556851701866,2.181141729978173,0.9800484332657143,2.153746516996836,2.215385746204844,0.06163922920800813,2.154;2.215,1.4e-03;5.0e-04,6.3e-03;2.8e-03,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.017429502155977394
