"cell_type","ID","Description","n_methods","methods","databases","meta_pvalue","meta_fdr","consensus_score","mean_nes","nes_consistency","evidence_strength","association_p","expression_p","statistical_p","composite_p","association_nes","expression_nes","statistical_nes","composite_nes","meta_score","effect","confidence_tier","regulation_pattern"
"358_CA3_do","CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN","CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN",4,"association;expression;statistical;composite","MSigDB Curated",3.55270198755991e-31,2.69461704887118e-23,1,-2.68811453672894,0.915087093637584,6.80652120202755,7.99606524362927e-08,1.42202311076814e-07,5.27376022634758e-07,1.0454317902757e-07,-2.94101765782145,-2.72973166760132,-2.38716814913303,-2.69454067235994,6.22855970454599,"parity","High","Downregulation"
"358_CA3_do","WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY","WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY",4,"association;expression;statistical;composite","MSigDB Curated",3.48019132857055e-30,1.61808466508313e-22,1,-3.1070535632195,0.943062460250919,6.60224194373135,1.1693666937352e-07,4.49061346843368e-07,5.10174098579024e-07,1.53756718242202e-07,-3.30080905507055,-3.11506878636416,-2.87213794501158,-3.1401984664317,6.22632653062709,"parity","High","Downregulation"
"358_CA3_do","R-MMU-174154","APC/C:Cdc20 mediated degradation of Securin",4,"association;expression;statistical;composite","Reactome Pathways",5.34728132574503e-27,2.76873444478985e-22,1,-2.93661171872171,0.946379775459644,6.53735429498152,2.41374011585934e-07,2.39023170567127e-07,4.66539618015257e-07,2.69173373280213e-07,-3.10660595996637,-2.91061365360445,-2.73338616385889,-2.99584109745713,6.18681988978475,"parity","High","Downregulation"
"358_CA3_do","REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME","REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME",4,"association;expression;statistical;composite","MSigDB Curated",9.37561858397539e-30,4.34863828856525e-22,1,-3.11957504866671,0.95354015149635,6.48620422810845,3.28225658311371e-07,5.13073678689732e-07,1.85490260074861e-07,3.72901397096771e-07,-3.26038922273906,-3.19336463119833,-2.92648981237663,-3.0980565283528,6.1848561623068,"parity","High","Downregulation"
"358_CA3_do","RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN","RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN",4,"association;expression;statistical;composite","MSigDB Curated",5.95832079359238e-31,4.47171953663365e-23,1,-2.36625869819825,0.909944666049373,6.7870982193862,4.67699791130541e-08,1.25539655403404e-07,5.0922743390184e-07,3.56814285122842e-07,-2.60883848346101,-2.40575725037796,-2.09098397273743,-2.3594550862166,6.17588382268367,"parity","High","Downregulation"
"358_CA3_do","REACTOME_HEDGEHOG_LIGAND_BIOGENESIS","REACTOME_HEDGEHOG_LIGAND_BIOGENESIS",4,"association;expression;statistical;composite","MSigDB Curated",1.12203773876346e-29,4.71821205971538e-22,1,-3.1130052157713,0.9505544488802,6.49207252665855,1.44817016766684e-07,3.36922326324822e-07,7.85683590368924e-07,3.31082426827119e-07,-3.2774087946015,-3.15898155453778,-2.90830178442492,-3.10732872952099,6.1710684226682,"parity","High","Downregulation"
"358_CA3_do","KEGG_RIBOSOME","KEGG_RIBOSOME",4,"association;expression;statistical;composite","MSigDB Curated",2.45792002565018e-30,1.42981318382203e-22,1,3.41381636497707,0.926458838736577,6.65748003097565,1.55266666666667e-08,1.42202311076814e-07,1.20765370191224e-05,1.35650425824988e-07,3.53914318407739,3.45525393091859,3.04957974172211,3.61128860319021,6.16788121840965,"parity","High","Upregulation"
"358_CA3_do","REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS","REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS",4,"association;expression;statistical;composite","MSigDB Curated",2.26173755676658e-29,8.09798712692181e-22,1,-3.1061000679578,0.951148032523967,6.44032394811812,1.08392497316213e-07,4.47685569975987e-07,1.17748134536402e-06,3.92168323270908e-07,-3.26516092438603,-3.14457018277589,-2.90059949123847,-3.11406967343082,6.12570145206954,"parity","High","Downregulation"
"358_CA3_do","KIM_ALL_DISORDERS_DURATION_CORR_DN","KIM_ALL_DISORDERS_DURATION_CORR_DN",4,"association;expression;statistical;composite","MSigDB Curated",3.53877138611975e-30,1.83091052166891e-22,1,-2.79205707113627,0.92551292440654,6.60079242176069,1.5153448168521e-07,2.15508712331308e-07,4.02529703222616e-07,3.56814285122842e-07,-3.00656726726269,-2.84178451043314,-2.50768985090452,-2.81218665594473,6.10911869766426,"parity","High","Downregulation"
"358_CA3_do","R-MMU-1234174","Cellular response to hypoxia",4,"association;expression;statistical;composite","Reactome Pathways",2.07415523929643e-26,8.63717652352299e-22,1,-2.91165500650756,0.953273756118998,6.38980514492824,5.42752787092451e-07,3.69684621204853e-07,4.44017291653113e-07,2.69173373280213e-07,-3.04269539851956,-2.87606381697489,-2.73638467544336,-2.99147613509243,6.09123355137424,"parity","High","Downregulation"
"358_CA3_do","MEISSNER_BRAIN_HCP_WITH_H3K27ME3","MEISSNER_BRAIN_HCP_WITH_H3K27ME3",4,"association;expression;statistical;composite","MSigDB Curated",9.85595477480517e-29,3.23171349365729e-21,1,-2.88680232652349,0.977194329761371,6.23303231851422,1.75341761436553e-06,5.8977035396222e-07,1.40317855166464e-07,6.63384798232926e-07,-2.926368353823,-2.92533677612514,-2.78900382609038,-2.90650035005544,6.09088383887147,"parity","High","Downregulation"
"358_CA3_do","REACTOME_STABILIZATION_OF_P53","REACTOME_STABILIZATION_OF_P53",4,"association;expression;statistical;composite","MSigDB Curated",4.92641102690876e-29,1.51587283590545e-21,1,-3.10773833752606,0.954736743208496,6.35598270991246,1.94286764713e-07,5.8977035396222e-07,9.64886774212856e-07,3.92168323270908e-07,-3.2510635833748,-3.15776442188997,-2.9171903982726,-3.10493494656688,6.06829023235133,"parity","High","Downregulation"
"358_CA3_do","R-MMU-68867","Assembly of the pre-replicative complex",4,"association;expression;statistical;composite","Reactome Pathways",7.82279584151516e-27,3.89293354055703e-22,1,-2.86121431532411,0.932061205242981,6.49902299095473,2.27534119243834e-07,2.26219440407611e-07,7.72917250840982e-07,2.60607311528858e-07,-3.08414867120034,-2.86925638456371,-2.60985839600333,-2.88159380952906,6.05748720185111,"parity","High","Downregulation"
"358_CA3_do","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION",4,"association;expression;statistical;composite","MSigDB Curated",3.73474687002902e-29,1.32207843643297e-21,1,-2.9572135037554,0.959804417955174,6.30905300077253,1.05187777186316e-06,7.06515056973061e-07,4.24449266453767e-07,1.19015374647859e-07,-3.069308711823,-2.97059632318708,-2.79014027212406,-2.99880870788746,6.05545694325482,"parity","High","Downregulation"
"358_CA3_do","R-MMU-174178","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1",4,"association;expression;statistical;composite","Reactome Pathways",2.29991468307476e-26,9.51710963849959e-22,1,-2.90427458916612,0.941232229665485,6.39167248718779,2.41374011585934e-07,8.36387568456213e-07,6.05191552055121e-07,2.17383345813127e-07,-3.09735782759408,-2.88469688563909,-2.68584755256547,-2.94919609086584,6.01604814640731,"parity","High","Downregulation"
"358_CA3_do","R-MMU-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs",4,"association;expression;statistical;composite","Reactome Pathways",1.03390516792457e-25,3.70033879596159e-21,1,-2.88041970614271,0.957986135035708,6.23077429654993,6.29239532562312e-07,1.65639969936988e-06,2.43217654779536e-07,4.37979938465567e-07,-3.00026685022928,-2.83366757014274,-2.732707362687,-2.95503704151183,5.9689953866317,"parity","High","Downregulation"
"358_CA3_do","WONG_EMBRYONIC_STEM_CELL_CORE","WONG_EMBRYONIC_STEM_CELL_CORE",4,"association;expression;statistical;composite","MSigDB Curated",3.50221727116678e-29,1.26133335554187e-21,1,-2.35421316507176,0.923795161273874,6.39793209973489,1.93283877599474e-07,4.25714792472432e-07,4.24449266453767e-07,1.02297588555235e-06,-2.55261259347879,-2.36618890007661,-2.116887064177,-2.38116410255463,5.91037871589389,"parity","High","Downregulation"
"78_Sst_HPF","GO:0004930","G protein-coupled receptor activity",4,"association;expression;statistical;composite","GO Molecular Function",1.33254397158878e-28,4.51081898766486e-20,1,-1.25426828622201,0.973846684682519,6.0602548803439,2.29846976510131e-08,2.99204087312475e-06,6.75589111184617e-06,3.34583639848024e-06,-1.29912154507785,-1.23705392674121,-1.25685106378726,-1.22404660928172,5.90175912355397,"parity","High","Downregulation"
"358_CA3_do","REACTOME_DEGRADATION_OF_AXIN","REACTOME_DEGRADATION_OF_AXIN",4,"association;expression;statistical;composite","MSigDB Curated",3.74667434230277e-28,9.04265563553873e-21,1,-3.09870546610992,0.961092726589559,6.14048271905413,6.2633968271273e-07,7.88037075069209e-07,7.6139103488724e-07,7.58016224364575e-07,-3.21915315153329,-3.13704543783643,-2.93264737712041,-3.10597589794957,5.9015732790318,"parity","High","Downregulation"
"358_CA3_do","R-MMU-69275","G2/M Transition",4,"association;expression;statistical;composite","Reactome Pathways",5.65490034431297e-26,1.95478466066401e-21,1,-2.55162810245728,0.932361077720612,6.30454912851091,4.17711769492365e-07,8.73448749969394e-07,5.15754880047237e-07,3.01188456071368e-07,-2.72987561374694,-2.51789887035345,-2.32769704036832,-2.63104088536043,5.87811622000097,"parity","High","Downregulation"
"358_CA3_do","R-MMU-5668541","TNFR2 non-canonical NF-kB pathway",4,"association;expression;statistical;composite","Reactome Pathways",2.15272851804528e-25,6.73600235229116e-21,1,-2.8426333273271,0.949424037489516,6.18355696831672,5.57803299310743e-07,5.94174728253471e-07,6.06793487639468e-07,1.03824460046015e-06,-3.01057357215162,-2.84628417505731,-2.65919162976773,-2.85448393233173,5.87081762290569,"parity","High","Downregulation"
"358_CA3_do","R-MMU-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",4,"association;expression;statistical;composite","Reactome Pathways",1.60328445054326e-26,7.14575038041274e-22,1,3.16023541343053,0.909632440472013,6.43706813136201,6.29398335844562e-08,3.67092962407242e-07,8.37794208960571e-06,1.0147970401023e-07,3.46162168581852,3.17055277557512,2.77508795141852,3.23367924090996,5.85536599381545,"parity","High","Upregulation"
"358_CA3_do","mmu05012","Parkinson disease",4,"association;expression;statistical;composite","KEGG Pathways",7.00135472544773e-30,1.89341481870431e-21,1,-2.52267758217405,0.925314653177795,6.31767294555748,3.35640091677544e-07,4.97148574263216e-07,8.77193549255133e-07,3.74410044440481e-07,-2.73018516713628,-2.55271379663829,-2.27291592381221,-2.53489544110942,5.84583535050926,"parity","High","Downregulation"
"358_CA3_do","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY",4,"association;expression;statistical;composite","MSigDB Curated",7.02847252638681e-30,3.72731116254776e-22,1,3.30495411182032,0.892346267683767,6.53400718974065,3.50043856613151e-08,8.95710558046428e-08,1.97741962375558e-05,1.59752327675327e-07,3.63051278752391,3.34933476907599,2.80109925400886,3.43886963667251,5.83059692878397,"parity","High","Upregulation"
"358_CA3_do","R-MMU-453274","Mitotic G2-G2/M phases",4,"association;expression;statistical;composite","Reactome Pathways",7.11495340799008e-26,2.5815646668845e-21,1,-2.54338413582966,0.931260379988923,6.25956598875129,4.56167824386221e-07,1.98525662401653e-06,4.67758590234768e-07,1.7934325604791e-07,-2.72679939869175,-2.5050736328571,-2.31907301551294,-2.62259049625686,5.82928580125026,"parity","High","Downregulation"
"358_CA3_do","GO:0000502","proteasome complex",4,"association;expression;statistical;composite","GO Cellular Component",1.23630275331627e-28,9.39377458869398e-21,1,-3.01680290485652,0.953821162394829,6.10107887210927,8.53896993288348e-07,1.37397631867994e-06,1.22812869614197e-06,2.0581096300208e-07,-3.14816067386269,-3.02256836072733,-2.82267373568028,-3.07380884915579,5.81933814165779,"parity","High","Downregulation"
"358_CA3_do","R-MMU-350562","Regulation of ornithine decarboxylase (ODC)",4,"association;expression;statistical;composite","Reactome Pathways",7.57495786441038e-25,2.14352035134696e-20,1,-2.92565589710442,0.957437261948586,6.05614950808366,4.02413879426337e-07,2.39048572228144e-06,7.72917250840982e-07,9.52728351786799e-07,-3.04882900692884,-2.87553459454548,-2.77474771185118,-3.00351227509217,5.7983832029709,"parity","High","Downregulation"
"358_CA3_do","GO:0022624","proteasome accessory complex",4,"association;expression;statistical;composite","GO Cellular Component",3.05531026895248e-28,2.29295850398301e-20,1,-3.14855303289367,0.957616724382246,6.02302408215678,7.71179603443458e-07,6.42814757915823e-07,2.70676494940957e-06,5.66859995071344e-07,-3.27779920856799,-3.21700209739589,-2.97067383962896,-3.12873698598184,5.76774859243036,"parity","High","Downregulation"
"358_CA3_do","REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY","REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY",4,"association;expression;statistical;composite","MSigDB Curated",2.63936606379222e-27,4.55811148935193e-20,1,-2.96305707079572,0.960042569828773,5.95370362970131,1.2770675757856e-06,8.59499952197462e-07,9.8567228554521e-07,1.45274045537724e-06,-3.0916318000178,-2.99719897664162,-2.80714176782667,-2.95625573869677,5.71580893265734,"parity","High","Downregulation"
"358_CA3_do","WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS","WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS",4,"association;expression;statistical;composite","MSigDB Curated",1.01318849971935e-28,3.31258763937025e-21,1,3.25473021270045,0.895402333821829,6.31688490736353,2.41299354472094e-08,2.58064969816607e-07,3.20936833709364e-05,4.94373801138339e-07,3.53512133646517,3.36687165752775,2.75891689674259,3.35801096006627,5.65615348853719,"parity","High","Upregulation"
"358_CA3_do","REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS","REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS",4,"association;expression;statistical;composite","MSigDB Curated",6.17885198893792e-27,9.12393703146926e-20,1,-2.9960741501345,0.946511114279095,5.89198647526634,9.23742920758652e-07,8.59499952197462e-07,1.71748647466962e-06,2.40058429651613e-06,-3.17127769824376,-3.04450229600703,-2.78679160544046,-2.98172500084675,5.5768306840217,"parity","High","Downregulation"
"358_CA3_do","R-MMU-195253","Degradation of beta-catenin by the destruction complex",4,"association;expression;statistical;composite","Reactome Pathways",5.52136452408333e-24,1.33351942993674e-19,1,-2.78435352175943,0.952217071488045,5.81368767264084,1.97606340731251e-06,1.91329773516137e-06,1.2458505719152e-06,1.03824460046015e-06,-2.92159719759549,-2.74396579273045,-2.61772006039547,-2.85413103631631,5.53589265018821,"parity","High","Downregulation"
"358_CA3_do","R-MMU-5687128","MAPK6/MAPK4 signaling",4,"association;expression;statistical;composite","Reactome Pathways",9.73368003772429e-24,2.06390749100273e-19,1,-2.79303025403263,0.95613213301194,5.75794886191029,3.00111963630225e-06,4.29856622260199e-06,4.92897195722449e-07,1.22104246085205e-06,-2.91840597918201,-2.76408216016166,-2.63565962241684,-2.85397325437003,5.50535992711195,"parity","High","Downregulation"
"358_CA3_do","R-MMU-1428517","Aerobic respiration and respiratory electron transport",4,"association;expression;statistical;composite","Reactome Pathways",5.88194637642029e-25,1.92381489463212e-20,1,-2.50107264633461,0.903342368188842,6.08959536649652,2.1132366082229e-07,6.01148284565936e-07,3.77157022958302e-06,1.3189283861829e-06,-2.7747131707827,-2.5369387059257,-2.18622031701779,-2.50641839161225,5.50098949968276,"parity","High","Downregulation"
"358_CA3_do","BERENJENO_TRANSFORMED_BY_RHOA_UP","BERENJENO_TRANSFORMED_BY_RHOA_UP",4,"association;expression;statistical;composite","MSigDB Curated",3.71524340281999e-27,5.93243546932921e-20,1,-2.11441003357141,0.923058888271413,5.95629191019282,4.65335085867653e-07,8.68863302018197e-07,2.13948071969314e-06,2.40058429651613e-06,-2.30152888202718,-2.13403548146804,-1.90466792647663,-2.11740784431378,5.4980081888426,"parity","High","Downregulation"
"358_CA3_do","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",4,"association;expression;statistical;composite","MSigDB Curated",1.92392429656955e-26,2.44352975741789e-19,1,-2.95465961870234,0.949252217523759,5.76624773004306,1.42810477144681e-06,2.12490671318093e-06,1.46994231261975e-06,2.08123463493309e-06,-3.12295620434077,-2.96656472965409,-2.75791347344485,-2.97120406736967,5.47362344453471,"parity","High","Downregulation"
"358_CA3_do","REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY","REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY",4,"association;expression;statistical;composite","MSigDB Curated",1.06523177176255e-26,1.4818788134374e-19,1,3.31163587648073,0.934070041348716,5.83368452363705,5.07582493989354e-07,2.29636130687041e-06,4.00833229234889e-06,1.17034123333288e-06,3.58480295273571,3.33637811672639,3.054504224104,3.27085821235682,5.44906994420902,"parity","High","Upregulation"
"78_Sst_HPF","REACTOME_GPCR_LIGAND_BINDING","REACTOME_GPCR_LIGAND_BINDING",4,"association;expression;statistical;composite","MSigDB Curated",4.75579361716788e-31,2.41123224208495e-18,1,-1.27113771597535,0.969349423853758,5.59391272769442,2.145e-07,7.016335164009e-06,3.35487641435381e-06,2.08238894885737e-05,-1.32484176100795,-1.25377178394701,-1.27178328958879,-1.23415402935765,5.42245607967879,"parity","High","Downregulation"
"358_CA3_do","R-MMU-5689603","UCH proteinases",4,"association;expression;statistical;composite","Reactome Pathways",2.32657247056906e-23,4.69847120216473e-19,1,-2.74346678745929,0.952005949330551,5.67171763172667,2.52954551140952e-06,2.91648989932307e-06,1.66298887997629e-06,1.51237962412862e-06,-2.88560503718773,-2.71579154714034,-2.57557594117052,-2.79689462433859,5.39950892832678,"parity","High","Downregulation"
"358_CA3_do","DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN","DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN",4,"association;expression;statistical;composite","MSigDB Curated",1.64917691768522e-25,1.58069814085698e-18,1,3.15709236352754,0.965337781675472,5.53982317082974,2.33145450079566e-06,2.23321464510171e-06,6.46904424826212e-06,1.99402451340296e-06,3.19159579298705,3.031731454297,3.11622912650587,3.28881308032026,5.34780061060316,"parity","High","Upregulation"
"358_CA3_do","ALONSO_METASTASIS_UP","ALONSO_METASTASIS_UP",4,"association;expression;statistical;composite","MSigDB Curated",1.84872461386254e-26,2.45171627738083e-19,1,-2.56331592489079,0.921203997231621,5.78175746528871,7.75653244632789e-07,1.94174380533341e-06,2.63200561035442e-06,2.35024333374328e-06,-2.77611532432559,-2.61970154109916,-2.29143995956139,-2.56600687457704,5.32617808804772,"parity","High","Downregulation"
"358_CA3_do","PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP","PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP",4,"association;expression;statistical;composite","MSigDB Curated",9.1519709563622e-26,8.74380905894067e-19,1,-2.93084384720989,0.945685886143088,5.62105477849798,1.28413747306843e-06,3.69091775160424e-06,3.77645270681835e-06,2.0023306994815e-06,-3.10079940287234,-2.94332918947518,-2.71646158918722,-2.96278520730481,5.31575216926271,"parity","High","Downregulation"
"358_CA3_do","R-MMU-72203","Processing of Capped Intron-Containing Pre-mRNA",4,"association;expression;statistical;composite","Reactome Pathways",3.79678945435852e-24,9.63762872708898e-20,1,-2.30550589467432,0.899272778861359,5.90639265551171,3.14697342256002e-07,7.82889842673504e-07,6.63741116881538e-06,2.12115734107441e-06,-2.57189297831433,-2.3160469541447,-2.00522283469064,-2.3288608115476,5.31145813636834,"parity","High","Downregulation"
"358_CA3_do","REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC","REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC",4,"association;expression;statistical;composite","MSigDB Curated",1.22207300355045e-25,1.27288656265087e-18,1,-3.01662740421003,0.950490912226261,5.57647623749508,1.25762480462214e-06,2.52468232938114e-06,9.11650466620005e-06,1.84394641793624e-06,-3.17856957056,-3.05902708368209,-2.81954615300711,-3.0093668095909,5.30038998598477,"parity","High","Downregulation"
"358_CA3_do","DACOSTA_UV_RESPONSE_VIA_ERCC3_UP","DACOSTA_UV_RESPONSE_VIA_ERCC3_UP",4,"association;expression;statistical;composite","MSigDB Curated",3.58566553050455e-26,3.83679474633306e-19,1,-2.32004796037954,0.921400391653411,5.72638363874619,1.2770675757856e-06,2.2996553643065e-06,1.57503327370145e-06,3.23646099660871e-06,-2.52792489982883,-2.33710683462922,-2.0831652538969,-2.33199485316322,5.27629212749842,"parity","High","Downregulation"
"358_CA3_do","BIOCARTA_PROTEASOME_PATHWAY","BIOCARTA_PROTEASOME_PATHWAY",4,"association;expression;statistical;composite","MSigDB Curated",2.68646033697488e-25,2.15635235479218e-18,1,-3.01995671006734,0.958484272358309,5.49941087483281,3.27611580159022e-06,3.53761750158589e-06,3.55861118386138e-06,2.26421411137762e-06,-3.13766858666194,-3.0569718095674,-2.84269125048548,-3.04249519355452,5.2710988307635,"parity","High","Downregulation"
"358_CA3_do","mmu05204","Chemical carcinogenesis - DNA adducts",4,"association;expression;statistical;composite","KEGG Pathways",4.75309764256247e-25,8.68558311806422e-18,1,-3.00699500604942,0.982831004639459,5.34857097571653,9.39250635344002e-06,4.24353453972821e-06,1.00623255339216e-06,1.02315220403642e-05,-3.05873708243942,-2.99818233676294,-2.93905611662655,-3.03200448836875,5.25674138544893,"parity","High","Downregulation"
"358_CA3_do","REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS","REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS",4,"association;expression;statistical;composite","MSigDB Curated",2.74465346915741e-25,2.07890772355154e-18,1,-2.95144866422456,0.954941141686267,5.50259210951261,3.70953162599618e-06,4.20419598974861e-06,2.35618537852704e-06,2.44452972495859e-06,-3.10129883634452,-2.99131206807452,-2.78236789510994,-2.93081585736927,5.25465159129182,"parity","High","Downregulation"
"358_CA3_do","MANALO_HYPOXIA_DN","MANALO_HYPOXIA_DN",4,"association;expression;statistical;composite","MSigDB Curated",1.76794094068007e-26,2.13761248253738e-19,1,-2.33130027439787,0.902167891826247,5.82424651793885,3.9833682663348e-07,1.29381543089794e-06,3.78264720574108e-06,4.1333912498285e-06,-2.59708047241595,-2.36548991054009,-2.04121333760063,-2.32141737703481,5.25444820256525,"parity","High","Downregulation"
"358_CA3_do","REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6","REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6",4,"association;expression;statistical;composite","MSigDB Curated",1.8234925359928e-25,1.58740810593041e-18,1,-2.93601086455163,0.948501921834168,5.53820970544234,2.56026389791086e-06,3.35607750564477e-06,3.77645270681835e-06,2.07911893682926e-06,-3.10657592872287,-2.95040332212999,-2.73822503400331,-2.94883917335035,5.2530025491327,"parity","High","Downregulation"
"358_CA3_do","PULVER_FOREY_PERTURB_ATTRITION_G2_M","PULVER_FOREY_PERTURB_ATTRITION_G2_M",4,"association;expression;statistical;composite","MSigDB Curated",1.33397476153602e-26,1.88321258424349e-19,1,-2.12055650196806,0.907976914187301,5.78328639324925,9.02448951052921e-07,7.68537289162335e-07,1.3991275892814e-05,7.26158183786174e-07,-2.33292114655364,-2.1470340292522,-1.8598616527698,-2.14240917929659,5.25109053320386,"parity","High","Downregulation"
"358_CA3_do","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",4,"association;expression;statistical;composite","MSigDB Curated",8.16250821765176e-25,5.84960392563372e-18,1,-2.90999995946027,0.97242403172526,5.37320838423103,7.66894282665865e-06,9.14844230056055e-06,1.20916912881004e-06,3.17732817399935e-06,-2.98865959979083,-2.94614972069358,-2.8014407707271,-2.90374974662955,5.22503696029391,"parity","High","Downregulation"
"358_CA3_do","SHEPARD_CRASH_AND_BURN_MUTANT_UP","SHEPARD_CRASH_AND_BURN_MUTANT_UP",4,"association;expression;statistical;composite","MSigDB Curated",8.97063146653452e-26,8.93836797703228e-19,1,-2.53408767763349,0.925352192538003,5.63784935568973,1.16505291931055e-06,2.1130190241182e-06,3.36835413352045e-06,4.42418524207128e-06,-2.7359403381322,-2.56269534441964,-2.2788032992936,-2.55891172868851,5.21699626248646,"parity","High","Downregulation"
"358_CA3_do","KEGG_SPLICEOSOME","KEGG_SPLICEOSOME",4,"association;expression;statistical;composite","MSigDB Curated",4.78028008925223e-26,5.39963806932649e-19,1,-2.6797167169092,0.915117805212813,5.69810650564833,5.90707375078348e-07,1.27955863031538e-06,1.14343172134994e-05,2.48783084853877e-06,-2.9226575629981,-2.74142244281394,-2.37576563832669,-2.67902122349808,5.21443871931775,"parity","High","Downregulation"
"358_CA3_do","R-MMU-5607764","CLEC7A (Dectin-1) signaling",4,"association;expression;statistical;composite","Reactome Pathways",1.2545672988609e-22,2.09976612609317e-18,1,-2.69455962478975,0.940042246637975,5.5097259158679,2.54127185487335e-06,1.94508997727257e-06,7.48864843153947e-06,2.45253270723601e-06,-2.8789600548836,-2.6916374027474,-2.48586824175389,-2.72177279977412,5.17937512831194,"parity","High","Downregulation"
"358_CA3_do","R-MMU-69002","DNA Replication Pre-Initiation",4,"association;expression;statistical;composite","Reactome Pathways",1.90508293906173e-22,3.31505191589611e-18,1,-2.63582529929642,0.939728109739473,5.47709861954187,1.79698876499216e-06,4.29856622260199e-06,4.37805757524967e-06,4.3594579861305e-06,-2.81220748396178,-2.58961065464846,-2.44036289278217,-2.70112016579328,5.14698353259875,"parity","High","Downregulation"
"358_CA3_do","R-MMU-69206","G1/S Transition",4,"association;expression;statistical;composite","Reactome Pathways",2.10388301587881e-22,3.48831458716846e-18,1,-2.62668527630007,0.941538730697812,5.46166385238045,2.63820001050122e-06,3.15543776085605e-06,4.53644631837245e-06,4.12097441700117e-06,-2.79362270936374,-2.59309901307135,-2.43184169656822,-2.68817768619699,5.14236805106841,"parity","High","Downregulation"
"358_CA3_do","REACTOME_HIV_INFECTION","REACTOME_HIV_INFECTION",4,"association;expression;statistical;composite","MSigDB Curated",1.86018775038231e-25,1.73824378186669e-18,1,-2.43630473536333,0.917381435108843,5.54599797140725,1.19849327896099e-06,3.0149909831177e-06,9.11650466620005e-06,2.25508942465317e-06,-2.66731140762809,-2.45411867360062,-2.17604786285764,-2.44774099736695,5.08779557812031,"parity","High","Downregulation"
"358_CA3_do","WONG_MITOCHONDRIA_GENE_MODULE","WONG_MITOCHONDRIA_GENE_MODULE",4,"association;expression;statistical;composite","MSigDB Curated",2.78150199709432e-25,2.27543590251543e-18,1,-2.43436479862608,0.913167175316649,5.53907462489213,9.35567428756238e-07,3.10276665034173e-06,6.37394081318813e-06,5.34340150503505e-06,-2.6719866730143,-2.46607083566143,-2.1577326266989,-2.44166905912967,5.05810112908087,"parity","High","Downregulation"
