"gene_id","external_gene_name","gene_index","age_pval","age_fdr","age_significant","age_fstat","parity_pval","parity_fdr","parity_significant","parity_fstat","region_pval","region_fdr","region_significant","region_fstat","age_parity_pval","age_parity_fdr","age_parity_significant","age_parity_fstat","age_region_pval","age_region_fdr","age_region_significant","age_region_fstat","parity_region_pval","parity_region_fdr","parity_region_significant","parity_region_fstat","age_parity_region_pval","age_parity_region_fdr","age_parity_region_significant","age_parity_region_fstat","model_rsquared","residual_se"
"ENSRNOG00000008738","Tp53i11",3304,0.0100147798639864,0.0171002707745776,TRUE,7.19116242482775,0.0754661203022363,0.423709855248996,FALSE,2.72831457727278,3.80654250701861e-09,3.19107073126892e-08,TRUE,51.6483429565732,0.178954609776522,0.622419847331826,FALSE,1.78380183138383,0.314598703212481,0.518176334210969,FALSE,1.03279381096442,0.948221598465913,0.998542082781861,FALSE,0.0532259842154071,0.502257080175271,0.999622044844042,FALSE,0.69861813500326,0.594595348729819,7.94437097088456
"ENSRNOG00000010610","Hpgd",4051,0.0100331946243598,0.0171293771543429,TRUE,7.1873615206071,0.390938161476368,0.705794250705063,FALSE,0.957825216193202,0.00213328799590614,0.00596920021389698,TRUE,10.5397672959615,0.523555883499293,0.809090682538233,FALSE,0.655914471662379,0.0496312318710915,0.16870844598006,FALSE,4.05625365920408,0.175411526782557,0.995845833788686,FALSE,1.80529449481222,0.753350145912425,0.999622044844042,FALSE,0.284902928248453,0.378167916244209,0.45400919732214
"ENSRNOG00000000505","Rpl10a",162,0.0100381196190091,0.0171354480566718,TRUE,7.18634623165847,0.327229340717452,0.659416747540856,FALSE,1.14350000251234,0.0697080802377941,0.122040331830498,FALSE,3.44193105519361,0.0125825472293628,0.471786952734627,FALSE,4.79967264508901,0.0920393716711482,0.245778701906569,FALSE,2.95531407169007,0.124065233067652,0.995845833788686,FALSE,2.18037247354628,0.19501665871652,0.999622044844042,FALSE,1.69162575336662,0.408968410181263,2.87833767549279
"ENSRNOG00000028543","Eno1-ps1",9637,0.0100591549717812,0.0171690145406809,TRUE,7.18201573732051,0.417419460631198,0.723303609201173,FALSE,0.889760224595808,0.995983843488081,0.997418289734104,FALSE,2.56016816283882e-05,0.761947620775492,0.912499896816195,FALSE,0.273423241166286,0.466220987261472,0.65453975059614,FALSE,0.539481215477698,0.837066115256483,0.998542082781861,FALSE,0.178512839455315,0.637576680226662,0.999622044844042,FALSE,0.454327495762119,0.190741682326649,0.468940763526296
"ENSRNOG00000003033","Plcd3",1163,0.0100896468422266,0.0172187101005328,TRUE,7.17575550487532,0.294397260203677,0.637721554853269,FALSE,1.25451319858705,4.06418863390578e-05,0.000167879158224306,TRUE,20.4170741028946,0.142235340932734,0.597727827781957,FALSE,2.03170386559588,0.512590383903472,0.692528200014665,FALSE,0.435222807766787,0.828347901854008,0.998542082781861,FALSE,0.189062836017937,0.20824255725442,0.999622044844042,FALSE,1.62147805098954,0.443294747051995,1.28458163709173
"ENSRNOG00000015488","Tead1",5967,0.0101248701397695,0.0172764655309278,TRUE,7.16854884422941,0.000327698875175909,0.122974224177048,FALSE,9.52739302038102,1.06937097109783e-16,3.50372960059175e-15,TRUE,156.081980751994,0.736786523575785,0.901466291377523,FALSE,0.307409191600234,0.555892408998474,0.726872589779658,FALSE,0.351778674666233,0.896539787891494,0.998542082781861,FALSE,0.109461470263044,0.525519815658223,0.999622044844042,FALSE,0.65206832221751,0.793809979958222,0.521584526655935
"ENSRNOG00000019670","Wdr3",7697,0.0101861428774625,0.017378648344373,TRUE,7.15607573122858,0.662700002705423,0.850935971369677,FALSE,0.414979719108064,0.0337415474193337,0.0663799445929551,FALSE,4.7776557684655,0.422407075042883,0.764105644057917,FALSE,0.877445055283194,0.226599855603311,0.424315349002249,FALSE,1.50031606319957,0.0718930525682914,0.995845833788686,FALSE,2.78238732835177,0.842319734787574,0.999622044844042,FALSE,0.172210507472374,0.313580592727871,1.1915391404451
"ENSRNOG00000015588","Nol3",6002,0.0101913719308293,0.0173851998209432,TRUE,7.1550149622111,0.437884278854881,0.737672342586521,FALSE,0.840172189225967,0.00423799881226256,0.0109705880319086,TRUE,9.01721742320403,0.773761858930611,0.917068518386444,FALSE,0.257866601182271,0.418394762958237,0.616436592487968,FALSE,0.666249382302315,0.951827030592535,0.998542082781861,FALSE,0.0494227692096049,0.941570345197489,0.999622044844042,FALSE,0.0602817972035513,0.286287469960922,1.47102563909872
"ENSRNOG00000002645","Gemin5",1020,0.0101981836598917,0.017394448989807,TRUE,7.15363399763663,0.104228138059306,0.466859401773694,FALSE,2.37111752576609,0.680873674296342,0.760401080350942,FALSE,0.171219125617291,0.661090498145271,0.866046543310258,FALSE,0.417453551593984,0.524308004546562,0.701019013449928,FALSE,0.411405657308171,0.98773138078018,0.999744150010261,FALSE,0.0123476752691509,0.925907725605487,0.999622044844042,FALSE,0.0771042886934617,0.219414525007995,2.02113606009339
"ENSRNOG00000002470","Ifi47",962,0.0102418296417345,0.0174646608722689,TRUE,7.14480869555985,0.255064798129628,0.607611536617896,FALSE,1.40587380205531,0.127950019929021,0.202722106757494,FALSE,2.39940734404407,0.803158357177888,0.927251175946725,FALSE,0.220207476355534,0.661704491330759,0.800351995476712,FALSE,0.193854063918501,0.22101060028706,0.995845833788686,FALSE,1.5580292228095,0.411628159689165,0.999622044844042,FALSE,0.904253602030442,0.271787197554083,0.372234239895792
"ENSRNOG00000043350","Cap2",10803,0.0102421389263705,0.0174646608722689,TRUE,7.14474630029532,0.632512831740585,0.837196552671866,FALSE,0.46245384161712,6.5571847643686e-16,1.83483006975172e-14,TRUE,141.320119849804,0.952194801773752,0.983753115007699,FALSE,0.0490356669630012,0.86530993041764,0.926848017895351,FALSE,0.0290805676794675,0.916963021949094,0.998542082781861,FALSE,0.0868448802415003,0.416356210401301,0.999622044844042,FALSE,0.892405366923008,0.759368856067358,9.1037391313962
