"gene","mean_decrease_accuracy","mean_decrease_gini"
"ENSRNOG00000000495",0,0
"ENSRNOG00000000498",0,0
"ENSRNOG00000000503",0,0
"ENSRNOG00000000504",0,0
"ENSRNOG00000000506",0,0.0048
"ENSRNOG00000000511",0,0
"ENSRNOG00000000517",0,0
"ENSRNOG00000000521",0,0
"ENSRNOG00000000522",0,0
"ENSRNOG00000000523",0,0
"ENSRNOG00000000524",0,0.0038
"ENSRNOG00000000525",0,0
"ENSRNOG00000000527",0,0
"ENSRNOG00000000532",0,0.001
"ENSRNOG00000000536",0,0
"ENSRNOG00000000541",0,0
"ENSRNOG00000000542",0,0
"ENSRNOG00000000546",0,0
"ENSRNOG00000000549",0,0
"ENSRNOG00000000551",0,0.0019
"ENSRNOG00000000557",0,0
"ENSRNOG00000000560",0,0
"ENSRNOG00000000561",0,0
"ENSRNOG00000000566",0,0
"ENSRNOG00000000567",0,0
"ENSRNOG00000000568",0,0
"ENSRNOG00000000569",0,0.00342857142857143
"ENSRNOG00000000571",0,0.0015
"ENSRNOG00000000572",0,0
"ENSRNOG00000000576",0,0
"ENSRNOG00000000581",0,0
"ENSRNOG00000000585",0,0
"ENSRNOG00000000586",0,0
"ENSRNOG00000000587",0,0
"ENSRNOG00000000595",0,0
"ENSRNOG00000000598",0,0.00668888888888889
"ENSRNOG00000000604",0,0
"ENSRNOG00000000606",0,0
"ENSRNOG00000000611",0,0.00184615384615385
"ENSRNOG00000000613",0,0
"ENSRNOG00000000614",0,0
"ENSRNOG00000000618",0,0
"ENSRNOG00000000633",0,0
"ENSRNOG00000000634",0,0
"ENSRNOG00000000636",0,0
"ENSRNOG00000000638",0,0.0096
"ENSRNOG00000000639",0,0.0015
"ENSRNOG00000000640",0,0.00285714285714286
"ENSRNOG00000000648",0,0
"ENSRNOG00000000655",0,0.00461176470588235
"ENSRNOG00000000657",0,0
"ENSRNOG00000000661",0,0
"ENSRNOG00000000665",0,0.00583571428571429
"ENSRNOG00000000692",0,0
"ENSRNOG00000000693",0,0
"ENSRNOG00000000697",0,0
"ENSRNOG00000000700",0,0
"ENSRNOG00000000701",0,0.001
"ENSRNOG00000000704",0,0
"ENSRNOG00000000708",0,0
"ENSRNOG00000000716",0,0
"ENSRNOG00000000718",0,0
"ENSRNOG00000000720",0,0.00427272727272727
"ENSRNOG00000000723",0,0
"ENSRNOG00000000729",0,0.00540441176470588
"ENSRNOG00000000774",0,0
"ENSRNOG00000000775",0,0
"ENSRNOG00000000777",0,0
"ENSRNOG00000000778",0,0
"ENSRNOG00000000779",0,0
"ENSRNOG00000000780",0,0
"ENSRNOG00000000781",0,0
"ENSRNOG00000000796",0,0
"ENSRNOG00000000798",0,0.0063
"ENSRNOG00000000800",0,0
"ENSRNOG00000000801",0,0
"ENSRNOG00000000804",0,0
"ENSRNOG00000000805",0,0
"ENSRNOG00000000808",0,0
"ENSRNOG00000000809",0,0.0016
"ENSRNOG00000000811",0,0
"ENSRNOG00000000812",0,0
"ENSRNOG00000000814",0,0
"ENSRNOG00000000815",0,0
"ENSRNOG00000000816",0,0
"ENSRNOG00000000823",0,0
"ENSRNOG00000000826",0,0
"ENSRNOG00000000827",0,0
"ENSRNOG00000000831",0,0
"ENSRNOG00000000833",0,0
"ENSRNOG00000000839",0,0
"ENSRNOG00000000840",0,0.001
"ENSRNOG00000000841",0,0
"ENSRNOG00000000842",0,0
"ENSRNOG00000000847",0,0
"ENSRNOG00000000848",0,0
"ENSRNOG00000000851",0,0
"ENSRNOG00000000852",0,0.00480896551724138
"ENSRNOG00000000861",0,0
"ENSRNOG00000000867",0,0.0126730158730159
"ENSRNOG00000000869",0,0
"ENSRNOG00000000875",0,0
"ENSRNOG00000000879",0,0
"ENSRNOG00000000881",0,0
"ENSRNOG00000000885",0,0
"ENSRNOG00000000888",0,0
"ENSRNOG00000000891",0,0
"ENSRNOG00000000893",0,0
"ENSRNOG00000000894",0,0.001875
"ENSRNOG00000000900",0,0
"ENSRNOG00000000901",0,0.001875
"ENSRNOG00000000903",0,0
"ENSRNOG00000000913",0,0
"ENSRNOG00000000918",0,0
"ENSRNOG00000000920",0,0
"ENSRNOG00000000921",0,0.00703413253413254
"ENSRNOG00000000922",0,0.0015
"ENSRNOG00000000923",0,0
"ENSRNOG00000000924",0,0.0016
"ENSRNOG00000000926",0,0
"ENSRNOG00000000931",0,0
"ENSRNOG00000000937",0,0
"ENSRNOG00000000938",0,0
"ENSRNOG00000000940",0,0
"ENSRNOG00000000942",0,0
"ENSRNOG00000000954",0,0.00346666666666667
"ENSRNOG00000000955",0,0.0036
"ENSRNOG00000000956",0,0
"ENSRNOG00000000957",0,0
"ENSRNOG00000000962",0,0.00133333333333333
"ENSRNOG00000000963",0,0
"ENSRNOG00000000967",0,0
"ENSRNOG00000000974",0,0
"ENSRNOG00000000975",0,0
"ENSRNOG00000000977",0,0.00190909090909091
"ENSRNOG00000000979",0,0
"ENSRNOG00000000981",0,0
"ENSRNOG00000000983",0,0
"ENSRNOG00000000985",0,0
"ENSRNOG00000000986",0,0
"ENSRNOG00000000988",0,0
"ENSRNOG00000000989",0,0
"ENSRNOG00000000990",0,0
"ENSRNOG00000000991",0,0.00868981481481481
"ENSRNOG00000000994",0,0
"ENSRNOG00000000996",0,0
"ENSRNOG00000001003",0,0
"ENSRNOG00000001004",0,0
"ENSRNOG00000001009",0,0
"ENSRNOG00000001033",0,0.00189473684210526
"ENSRNOG00000001035",0,0.00463492063492063
"ENSRNOG00000001036",0,0
"ENSRNOG00000001039",0,0
"ENSRNOG00000001043",0,0.00171428571428571
"ENSRNOG00000001044",0,0
"ENSRNOG00000001047",0,0
"ENSRNOG00000001049",0,0
"ENSRNOG00000001050",0,0.0107293029551094
"ENSRNOG00000001052",0,0
"ENSRNOG00000001053",0,0
"ENSRNOG00000001055",0,0
"ENSRNOG00000001056",0,0.00501190476190476
"ENSRNOG00000001057",0,0
"ENSRNOG00000001059",0,0.0132571502501294
"ENSRNOG00000001062",0,0.00133333333333333
"ENSRNOG00000001064",0,0
"ENSRNOG00000001065",0,0
"ENSRNOG00000001068",0,0
"ENSRNOG00000001070",0,0
"ENSRNOG00000001072",0,0.00188888888888889
"ENSRNOG00000001074",0,0.00273913043478261
"ENSRNOG00000001080",0,0
"ENSRNOG00000001082",0,0.00133333333333333
"ENSRNOG00000001083",0,0.00285714285714286
"ENSRNOG00000001088",0,0.001
"ENSRNOG00000001090",0,0
"ENSRNOG00000001091",0,0
"ENSRNOG00000001094",0,0
"ENSRNOG00000001098",0,0
"ENSRNOG00000001099",0,0
"ENSRNOG00000001101",0,0
"ENSRNOG00000001106",0,0.00285714285714286
"ENSRNOG00000001107",0,0
"ENSRNOG00000001111",0,0
"ENSRNOG00000001113",0,0
"ENSRNOG00000001114",0,0
"ENSRNOG00000001117",0,0
"ENSRNOG00000001123",0,0
"ENSRNOG00000001124",0,0
"ENSRNOG00000001126",0,0
"ENSRNOG00000001128",0,0
"ENSRNOG00000001130",0,0
"ENSRNOG00000001134",0,0
"ENSRNOG00000001135",0,0
"ENSRNOG00000001136",0,0
"ENSRNOG00000001138",0,0.00375
"ENSRNOG00000001139",0,0
"ENSRNOG00000001141",0,0.00171428571428571
"ENSRNOG00000001142",0,0
"ENSRNOG00000001143",0,0.0015
"ENSRNOG00000001148",0,0
"ENSRNOG00000001149",0,0.0051
"ENSRNOG00000001151",0,0.001
"ENSRNOG00000001156",0,0
"ENSRNOG00000001161",0,0.00285714285714286
"ENSRNOG00000001163",0,0.001
"ENSRNOG00000001170",0,0
"ENSRNOG00000001172",0,0
"ENSRNOG00000001174",0,0
"ENSRNOG00000001177",0,0.00133333333333333
"ENSRNOG00000001178",0,0
"ENSRNOG00000001181",0,0
"ENSRNOG00000001184",0,0
"ENSRNOG00000001185",0,0.001
"ENSRNOG00000001190",0,0
"ENSRNOG00000001191",0,0
"ENSRNOG00000001192",0,0
"ENSRNOG00000001199",0,0.00185714285714286
"ENSRNOG00000001201",0,0
"ENSRNOG00000001203",0,0
"ENSRNOG00000001204",0,0
"ENSRNOG00000001205",0,0
"ENSRNOG00000001211",0,0.00264705882352941
"ENSRNOG00000001215",0,0
"ENSRNOG00000001222",0,0
"ENSRNOG00000001223",0,0
"ENSRNOG00000001225",0,0
"ENSRNOG00000001227",0,0
"ENSRNOG00000001229",0,0
"ENSRNOG00000001232",0,0
"ENSRNOG00000001235",0,0
"ENSRNOG00000001236",0,0
"ENSRNOG00000001238",0,0
"ENSRNOG00000001243",0,0
"ENSRNOG00000001249",0,0
"ENSRNOG00000001250",0,0
"ENSRNOG00000001252",0,0
"ENSRNOG00000001254",0,0
"ENSRNOG00000001255",0,0
"ENSRNOG00000001256",0,0.00181818181818182
"ENSRNOG00000001259",0,0
"ENSRNOG00000001265",0,0
"ENSRNOG00000001269",0,0
"ENSRNOG00000001274",0,0
"ENSRNOG00000001276",0,0.00278571428571428
"ENSRNOG00000001278",0,0
"ENSRNOG00000001285",0,0
"ENSRNOG00000001288",0,0
"ENSRNOG00000001294",0,0
"ENSRNOG00000001295",0,0.0208840420133782
"ENSRNOG00000001296",0,0
"ENSRNOG00000001297",0,0
"ENSRNOG00000001299",0,0
"ENSRNOG00000001302",0,0
"ENSRNOG00000001303",0,0.0116344854463525
"ENSRNOG00000001304",0,0
"ENSRNOG00000001309",0,0
"ENSRNOG00000001312",0,0
"ENSRNOG00000001313",0,0.00233333333333333
"ENSRNOG00000001314",0,0
"ENSRNOG00000001316",0,0
"ENSRNOG00000001323",0,0
"ENSRNOG00000001325",0,0
"ENSRNOG00000001329",0,0.00815515151515151
"ENSRNOG00000001331",0,0
"ENSRNOG00000001335",0,0
"ENSRNOG00000001336",0,0.001875
"ENSRNOG00000001339",0,0
"ENSRNOG00000001341",0,0
"ENSRNOG00000001344",0,0
"ENSRNOG00000001345",0,0
"ENSRNOG00000001349",0,0
"ENSRNOG00000001350",0,0
"ENSRNOG00000001351",0,0
"ENSRNOG00000001352",0,0
"ENSRNOG00000001353",0,0
"ENSRNOG00000001355",0,0
"ENSRNOG00000001357",0,0
"ENSRNOG00000001368",0,0
"ENSRNOG00000001374",0,0
"ENSRNOG00000001375",0,0
"ENSRNOG00000001376",0,0.0107588802373007
"ENSRNOG00000001378",0,0
"ENSRNOG00000001383",0,0.00358974358974359
"ENSRNOG00000001385",0,0
"ENSRNOG00000001391",0,0
"ENSRNOG00000001396",0,0
"ENSRNOG00000001397",0,0
"ENSRNOG00000001402",0,0
"ENSRNOG00000001404",0,0
"ENSRNOG00000001408",0,0
"ENSRNOG00000001409",0,0.0119529784710819
"ENSRNOG00000001410",0,0
"ENSRNOG00000001415",0,0
"ENSRNOG00000001416",0,0
"ENSRNOG00000001417",0,0
"ENSRNOG00000001420",0,0
"ENSRNOG00000001424",0,0
"ENSRNOG00000001425",0,0
"ENSRNOG00000001427",0,0
"ENSRNOG00000001429",0,0
"ENSRNOG00000001431",0,0
"ENSRNOG00000001436",0,0
"ENSRNOG00000001439",0,0
"ENSRNOG00000001441",0,0
"ENSRNOG00000001442",0,0
"ENSRNOG00000001443",0,0
"ENSRNOG00000001449",0,0
"ENSRNOG00000001450",0,0
"ENSRNOG00000001452",0,0
"ENSRNOG00000001453",0,0
"ENSRNOG00000001454",0,0
"ENSRNOG00000001455",0,0
"ENSRNOG00000001457",0,0
"ENSRNOG00000001469",0,0.00333747412008281
"ENSRNOG00000001470",0,0.001
"ENSRNOG00000001479",0,0
"ENSRNOG00000001480",0,0.00133333333333333
"ENSRNOG00000001482",0,0
"ENSRNOG00000001483",0,0
"ENSRNOG00000001484",0,0
"ENSRNOG00000001492",0,0
"ENSRNOG00000001493",0,0
"ENSRNOG00000001500",0,0.0108001112347052
"ENSRNOG00000001501",0,0
"ENSRNOG00000001506",0,0
"ENSRNOG00000001515",0,0.00961666666666666
"ENSRNOG00000001517",0,0
"ENSRNOG00000001518",0,0
"ENSRNOG00000001519",0,0
"ENSRNOG00000001520",0,0.001
"ENSRNOG00000001524",0,0
"ENSRNOG00000001525",0,0
"ENSRNOG00000001528",0,0
"ENSRNOG00000001544",0,0.00181818181818182
"ENSRNOG00000001547",0,0
"ENSRNOG00000001548",0,0.0026
"ENSRNOG00000001557",0,0
"ENSRNOG00000001559",0,0
"ENSRNOG00000001573",0,0
"ENSRNOG00000001575",0,0
"ENSRNOG00000001582",0,0
"ENSRNOG00000001592",0,0
"ENSRNOG00000001593",0,0
"ENSRNOG00000001597",0,0
"ENSRNOG00000001599",0,0
"ENSRNOG00000001602",0,0
"ENSRNOG00000001603",0,0.00133333333333333
"ENSRNOG00000001608",0,0.00826031746031746
"ENSRNOG00000001609",0,0
"ENSRNOG00000001611",0,0
"ENSRNOG00000001613",0,0.00740709459459459
"ENSRNOG00000001616",0,0
"ENSRNOG00000001620",0,0
"ENSRNOG00000001621",0,0.00513157894736842
"ENSRNOG00000001623",0,0
"ENSRNOG00000001628",0,0
"ENSRNOG00000001629",0,0
"ENSRNOG00000001632",0,0
"ENSRNOG00000001643",0,0
"ENSRNOG00000001645",0,0
"ENSRNOG00000001647",0,0.0136961904761905
"ENSRNOG00000001652",0,0
"ENSRNOG00000001653",0,0
"ENSRNOG00000001654",0,0
"ENSRNOG00000001657",0,0
"ENSRNOG00000001662",0,0
"ENSRNOG00000001680",0,0
"ENSRNOG00000001681",0,0
"ENSRNOG00000001682",0,0
"ENSRNOG00000001686",0,0
"ENSRNOG00000001687",0,0
"ENSRNOG00000001689",0,0
"ENSRNOG00000001700",0,0
"ENSRNOG00000001706",0,0.00381666666666667
"ENSRNOG00000001707",0,0
"ENSRNOG00000001710",0,0
"ENSRNOG00000001712",0,0
"ENSRNOG00000001714",0,0.00191666666666667
"ENSRNOG00000001719",0,0
"ENSRNOG00000001720",0,0.00487301587301587
"ENSRNOG00000001724",0,0
"ENSRNOG00000001726",0,0
"ENSRNOG00000001727",0,0
"ENSRNOG00000001728",0,0
"ENSRNOG00000001729",0,0
"ENSRNOG00000001730",0,0
"ENSRNOG00000001733",0,0.00133333333333333
"ENSRNOG00000001739",0,0
"ENSRNOG00000001752",0,0
"ENSRNOG00000001754",0,0
"ENSRNOG00000001758",0,0
"ENSRNOG00000001764",0,0
"ENSRNOG00000001766",0,0.001
"ENSRNOG00000001767",0,0
"ENSRNOG00000001769",0,0
"ENSRNOG00000001770",0,0
"ENSRNOG00000001773",0,0
"ENSRNOG00000001774",0,0
"ENSRNOG00000001783",0,0
"ENSRNOG00000001786",0,0.00358095238095238
"ENSRNOG00000001789",0,0
"ENSRNOG00000001796",0,0
"ENSRNOG00000001797",0,0
"ENSRNOG00000001804",0,0.001
"ENSRNOG00000001808",0,0
"ENSRNOG00000001811",0,0
"ENSRNOG00000001813",0,0
"ENSRNOG00000001815",0,0
"ENSRNOG00000001816",0,0
"ENSRNOG00000001820",0,0
"ENSRNOG00000001823",0,0
"ENSRNOG00000001827",0,0.00189473684210526
"ENSRNOG00000001829",0,0
"ENSRNOG00000001833",0,0.0015
"ENSRNOG00000001834",0,0
"ENSRNOG00000001842",0,0.001
"ENSRNOG00000001845",0,0
"ENSRNOG00000001847",0,0
"ENSRNOG00000001849",0,0
"ENSRNOG00000001851",0,0
"ENSRNOG00000001852",0,0
"ENSRNOG00000001859",0,0
"ENSRNOG00000001861",0,0.0019
"ENSRNOG00000001868",0,0
"ENSRNOG00000001873",0,0
"ENSRNOG00000001874",0,0
"ENSRNOG00000001875",0,0
"ENSRNOG00000001877",0,0
"ENSRNOG00000001878",0,0
"ENSRNOG00000001884",0,0
"ENSRNOG00000001886",0,0
"ENSRNOG00000001889",0,0
"ENSRNOG00000001890",0,0.00175
"ENSRNOG00000001891",0,0
"ENSRNOG00000001893",0,0.00175
"ENSRNOG00000001926",0,0.00396190476190476
"ENSRNOG00000001928",0,0
"ENSRNOG00000001930",0,0.00782838915470494
"ENSRNOG00000001931",0,0
"ENSRNOG00000001956",0,0
"ENSRNOG00000001958",0,0
"ENSRNOG00000001964",0,0.00183333333333333
"ENSRNOG00000001971",0,0
"ENSRNOG00000001979",0,0
"ENSRNOG00000001982",0,0
"ENSRNOG00000001989",0,0
"ENSRNOG00000001991",0,0.00938089375284998
"ENSRNOG00000001992",0,0
"ENSRNOG00000001996",0,0
"ENSRNOG00000002001",0,0.0024
"ENSRNOG00000002004",0,0
"ENSRNOG00000002012",0,0
"ENSRNOG00000002013",0,0
"ENSRNOG00000002021",0,0
"ENSRNOG00000002024",0,0
"ENSRNOG00000002026",0,0.0104222222222222
"ENSRNOG00000002028",0,0
"ENSRNOG00000002032",0,0.00379166666666667
"ENSRNOG00000002036",0,0
"ENSRNOG00000002039",0,0
"ENSRNOG00000002040",0,0
"ENSRNOG00000002041",0,0
"ENSRNOG00000002044",0,0
"ENSRNOG00000002050",0,0
"ENSRNOG00000002051",0,0
"ENSRNOG00000002052",0,0
"ENSRNOG00000002054",0,0
"ENSRNOG00000002055",0,0
"ENSRNOG00000002069",0,0
"ENSRNOG00000002073",0,0.00356666666666667
"ENSRNOG00000002080",0,0
"ENSRNOG00000002089",0,0
"ENSRNOG00000002091",0,0
"ENSRNOG00000002092",0,0.0107986307231493
"ENSRNOG00000002093",0,0.00189473684210526
"ENSRNOG00000002094",0,0
"ENSRNOG00000002097",0,0
"ENSRNOG00000002100",0,0
"ENSRNOG00000002101",0,0.00166666666666667
"ENSRNOG00000002104",0,0
"ENSRNOG00000002106",0,0
"ENSRNOG00000002112",0,0
"ENSRNOG00000002115",0,0
"ENSRNOG00000002120",0,0
"ENSRNOG00000002122",0,0.0016
"ENSRNOG00000002126",0,0
"ENSRNOG00000002128",0,0
"ENSRNOG00000002129",0,0
"ENSRNOG00000002135",0,0
"ENSRNOG00000002139",0,0.0037037037037037
"ENSRNOG00000002144",0,0.00973558254610886
"ENSRNOG00000002146",0,0
"ENSRNOG00000002152",0,0
"ENSRNOG00000002153",0,0.00974191606467148
"ENSRNOG00000002154",0,0
"ENSRNOG00000002159",0,0
"ENSRNOG00000002161",0,0
"ENSRNOG00000002175",0,0
"ENSRNOG00000002176",0,0
"ENSRNOG00000002178",0,0
"ENSRNOG00000002180",0,0
"ENSRNOG00000002185",0,0
"ENSRNOG00000002186",0,0.00133333333333333
"ENSRNOG00000002188",0,0
"ENSRNOG00000002192",0,0
"ENSRNOG00000002194",0,0
"ENSRNOG00000002196",0,0
"ENSRNOG00000002199",0,0
"ENSRNOG00000002202",0,0
"ENSRNOG00000002203",0,0
"ENSRNOG00000002207",0,0
"ENSRNOG00000002210",0,0
"ENSRNOG00000002214",0,0
"ENSRNOG00000002215",0,0
"ENSRNOG00000002216",0,0
"ENSRNOG00000002218",0,0.00555194805194805
"ENSRNOG00000002227",0,0
"ENSRNOG00000002229",0,0
"ENSRNOG00000002232",0,0
"ENSRNOG00000002238",0,0
"ENSRNOG00000002240",0,0
"ENSRNOG00000002244",0,0.00133333333333333
"ENSRNOG00000002246",0,0
"ENSRNOG00000002248",0,0.00602777777777778
"ENSRNOG00000002251",0,0
"ENSRNOG00000002254",0,0
"ENSRNOG00000002255",0,0
"ENSRNOG00000002256",0,0
"ENSRNOG00000002258",0,0
"ENSRNOG00000002267",0,0
"ENSRNOG00000002270",0,0
"ENSRNOG00000002272",0,0.0220329140363183
"ENSRNOG00000002273",0,0
"ENSRNOG00000002275",0,0
"ENSRNOG00000002276",0,0
"ENSRNOG00000002278",0,0
"ENSRNOG00000002280",0,0.00190909090909091
"ENSRNOG00000002291",0,0
"ENSRNOG00000002292",0,0
"ENSRNOG00000002301",0,0
"ENSRNOG00000002303",0,0.00962
"ENSRNOG00000002319",0,0
"ENSRNOG00000002327",0,0.002
"ENSRNOG00000002336",0,0
"ENSRNOG00000002338",0,0
"ENSRNOG00000002341",0,0
"ENSRNOG00000002343",0,0
"ENSRNOG00000002345",0,0
"ENSRNOG00000002347",0,0
"ENSRNOG00000002349",0,0
"ENSRNOG00000002352",0,0
"ENSRNOG00000002353",0,0
"ENSRNOG00000002361",0,0
"ENSRNOG00000002364",0,0.00809714285714285
"ENSRNOG00000002368",0,0
"ENSRNOG00000002369",0,0
"ENSRNOG00000002373",0,0
"ENSRNOG00000002376",0,0.00191666666666667
"ENSRNOG00000002378",0,0
"ENSRNOG00000002381",0,0.00690909090909091
"ENSRNOG00000002387",0,0.00185714285714286
"ENSRNOG00000002388",0,0.001
"ENSRNOG00000002389",0,0
"ENSRNOG00000002393",0,0
"ENSRNOG00000002394",0,0
"ENSRNOG00000002397",0,0.00177777777777778
"ENSRNOG00000002413",0,0
"ENSRNOG00000002414",0,0
"ENSRNOG00000002418",0,0
"ENSRNOG00000002419",0,0
"ENSRNOG00000002420",0,0
"ENSRNOG00000002428",0,0
"ENSRNOG00000002433",0,0
"ENSRNOG00000002436",0,0
"ENSRNOG00000002440",0,0.00536070175438597
"ENSRNOG00000002443",0,0
"ENSRNOG00000002449",0,0
"ENSRNOG00000002450",0,0
"ENSRNOG00000002454",0,0
"ENSRNOG00000002456",0,0
"ENSRNOG00000002461",0,0
"ENSRNOG00000002468",0,0
"ENSRNOG00000002473",0,0
"ENSRNOG00000002474",0,0
"ENSRNOG00000002478",0,0
"ENSRNOG00000002488",0,0
"ENSRNOG00000002496",0,0
"ENSRNOG00000002506",0,0
"ENSRNOG00000002509",0,0
"ENSRNOG00000002511",0,0
"ENSRNOG00000002512",0,0
"ENSRNOG00000002516",0,0.0015
"ENSRNOG00000002520",0,0
"ENSRNOG00000002524",0,0.0015
"ENSRNOG00000002525",0,0
"ENSRNOG00000002529",0,0
"ENSRNOG00000002536",0,0
"ENSRNOG00000002537",0,0
"ENSRNOG00000002541",0,0
"ENSRNOG00000002544",0,0.001
"ENSRNOG00000002545",0,0.00700460829493088
"ENSRNOG00000002549",0,0
"ENSRNOG00000002553",0,0
"ENSRNOG00000002556",0,0
"ENSRNOG00000002565",0,0
"ENSRNOG00000002569",0,0
"ENSRNOG00000002571",0,0
"ENSRNOG00000002574",0,0
"ENSRNOG00000002579",0,0
"ENSRNOG00000002580",0,0.00339393939393939
"ENSRNOG00000002585",0,0
"ENSRNOG00000002592",0,0
"ENSRNOG00000002593",0,0
"ENSRNOG00000002595",0,0
"ENSRNOG00000002599",0,0
"ENSRNOG00000002607",0,0.0062937062937063
"ENSRNOG00000002609",0,0
"ENSRNOG00000002610",0,0
"ENSRNOG00000002612",0,0
"ENSRNOG00000002615",0,0.00759130434782609
"ENSRNOG00000002618",0,0
"ENSRNOG00000002625",0,0
"ENSRNOG00000002626",0,0.00499240986717268
"ENSRNOG00000002627",0,0.00188235294117647
"ENSRNOG00000002630",0,0
"ENSRNOG00000002635",0,0
"ENSRNOG00000002636",0,0
"ENSRNOG00000002642",0,0
"ENSRNOG00000002643",0,0
"ENSRNOG00000002644",0,0
"ENSRNOG00000002653",0,0
"ENSRNOG00000002657",0,0
"ENSRNOG00000002660",0,0.00188888888888889
"ENSRNOG00000002664",0,0
"ENSRNOG00000002667",0,0
"ENSRNOG00000002669",0,0.00514285714285714
"ENSRNOG00000002671",0,0.0133984718984719
"ENSRNOG00000002680",0,0
"ENSRNOG00000002682",0,0
"ENSRNOG00000002695",0,0.00615162907268171
"ENSRNOG00000002697",0,0.00266666666666667
"ENSRNOG00000002705",0,0
"ENSRNOG00000002708",0,0
"ENSRNOG00000002710",0,0
"ENSRNOG00000002713",0,0
"ENSRNOG00000002714",0,0
"ENSRNOG00000002722",0,0.00133333333333333
"ENSRNOG00000002724",0,0.00334722222222222
"ENSRNOG00000002730",0,0
"ENSRNOG00000002734",0,0
"ENSRNOG00000002735",0,0
"ENSRNOG00000002736",0,0.004525
"ENSRNOG00000002746",0,0
"ENSRNOG00000002748",0,0
"ENSRNOG00000002749",0,0
"ENSRNOG00000002751",0,0
"ENSRNOG00000002753",0,0
"ENSRNOG00000002755",0,0
"ENSRNOG00000002759",0,0.00725614035087719
"ENSRNOG00000002763",0,0
"ENSRNOG00000002764",0,0
"ENSRNOG00000002767",0,0
"ENSRNOG00000002768",0,0
"ENSRNOG00000002773",0,0
"ENSRNOG00000002775",0,0
"ENSRNOG00000002778",0,0.0024
"ENSRNOG00000002781",0,0
"ENSRNOG00000002790",0,0
"ENSRNOG00000002791",0,0.00342857142857143
"ENSRNOG00000002800",0,0.00188888888888889
"ENSRNOG00000002807",0,0
"ENSRNOG00000002810",0,0
"ENSRNOG00000002811",0,0
"ENSRNOG00000002813",0,0.00592941176470588
"ENSRNOG00000002814",0,0
"ENSRNOG00000002821",0,0
"ENSRNOG00000002823",0,0
"ENSRNOG00000002826",0,0
"ENSRNOG00000002827",0,0
"ENSRNOG00000002832",0,0.00276923076923077
"ENSRNOG00000002833",0,0
"ENSRNOG00000002835",0,0
"ENSRNOG00000002838",0,0
"ENSRNOG00000002839",0,0
"ENSRNOG00000002841",0,0
"ENSRNOG00000002844",0,0
"ENSRNOG00000002848",0,0
"ENSRNOG00000002851",0,0
"ENSRNOG00000002852",0,0
"ENSRNOG00000002855",0,0
"ENSRNOG00000002863",0,0
"ENSRNOG00000002871",0,0
"ENSRNOG00000002873",0,0
"ENSRNOG00000002874",0,0
"ENSRNOG00000002876",0,0
"ENSRNOG00000002879",0,0
"ENSRNOG00000002882",0,0
"ENSRNOG00000002883",0,0
"ENSRNOG00000002886",0,0.00882027972027972
"ENSRNOG00000002895",0,0
"ENSRNOG00000002896",0,0.00582352941176471
"ENSRNOG00000002899",0,0
"ENSRNOG00000002903",0,0
"ENSRNOG00000002907",0,0.00184615384615385
"ENSRNOG00000002908",0,0
"ENSRNOG00000002915",0,0
"ENSRNOG00000002916",0,0
"ENSRNOG00000002917",0,0
"ENSRNOG00000002919",0,0
"ENSRNOG00000002930",0,0.00175
"ENSRNOG00000002932",0,0.00266666666666667
"ENSRNOG00000002934",0,0
"ENSRNOG00000002940",0,0
"ENSRNOG00000002943",0,0
"ENSRNOG00000002949",0,0.0314520396270396
"ENSRNOG00000002950",0,0
"ENSRNOG00000002956",0,0
"ENSRNOG00000002963",0,0
"ENSRNOG00000002969",0,0
"ENSRNOG00000002970",0,0
"ENSRNOG00000002977",0,0
"ENSRNOG00000002983",0,0.00762626262626262
"ENSRNOG00000002984",0,0.00133333333333333
"ENSRNOG00000002991",0,0
"ENSRNOG00000002997",0,0
"ENSRNOG00000003003",0,0.00438461538461539
"ENSRNOG00000003013",0,0
"ENSRNOG00000003014",0,0
"ENSRNOG00000003025",0,0
"ENSRNOG00000003026",0,0
"ENSRNOG00000003028",0,0
"ENSRNOG00000003031",0,0
"ENSRNOG00000003033",0,0
"ENSRNOG00000003038",0,0.00516923076923077
"ENSRNOG00000003039",0,0
"ENSRNOG00000003041",0,0.00618947368421052
"ENSRNOG00000003048",0,0.0052
"ENSRNOG00000003050",0,0
"ENSRNOG00000003052",0,0.00333333333333333
"ENSRNOG00000003063",0,0
"ENSRNOG00000003065",0,0
"ENSRNOG00000003066",0,0.00353684210526316
"ENSRNOG00000003069",0,0
"ENSRNOG00000003070",0,0
"ENSRNOG00000003073",0,0
"ENSRNOG00000003075",0,0
"ENSRNOG00000003076",0,0
"ENSRNOG00000003078",0,0
"ENSRNOG00000003081",0,0
"ENSRNOG00000003086",0,0
"ENSRNOG00000003098",0,0
"ENSRNOG00000003099",0,0.00193333333333333
"ENSRNOG00000003100",0,0.00260476190476191
"ENSRNOG00000003104",0,0
"ENSRNOG00000003105",0,0
"ENSRNOG00000003108",0,0
"ENSRNOG00000003109",0,0
"ENSRNOG00000003114",0,0.00190476190476191
"ENSRNOG00000003116",0,0.0066103519668737
"ENSRNOG00000003117",0,0
"ENSRNOG00000003120",0,0.008
"ENSRNOG00000003121",0,0
"ENSRNOG00000003122",0,0.0015
"ENSRNOG00000003123",0,0
"ENSRNOG00000003125",0,0
